year,round_number,driver_id,constructor_id,circuit_id,grid_position,quali_delta,quali_tm_delta,season_pts_driver,season_pts_team,last_3_avg,is_street_circuit,is_wet,points_scored
2024,7,zhou,kick_sauber,imola,17,2.088000000000008,0.2079999999999984,0.0,0.0,0.0,0,0,0
2024,7,gasly,alpine,imola,15,1.2690000000000055,0.10899999999999466,0.0,1.0,0.0,0,0,0
2024,7,sargeant,williams,imola,20,1.9849999999999994,0.5309999999999917,0.0,0.0,0.0,0,0,0
2024,7,bottas,kick_sauber,imola,16,1.8800000000000097,-0.2079999999999984,0.0,0.0,0.0,0,0,0
2024,7,alonso,aston_martin,imola,19,2.1710000000000065,0.9249999999999972,33.0,44.0,5.666666666666667,0,0,0
2024,7,albon,williams,imola,14,1.4540000000000077,-0.5309999999999917,0.0,0.0,0.0,0,0,0
2024,8,leclerc,ferrari,monaco,1,0.0,-0.24800000000000466,101.0,192.0,14.0,1,0,1
2024,8,piastri,mclaren,monaco,2,0.15400000000001057,-0.117999999999995,48.0,146.0,5.333333333333333,1,0,1
2024,8,sainz,ferrari,monaco,3,0.24800000000000466,0.24800000000000466,85.0,217.0,10.0,1,0,1
2024,8,norris,mclaren,monaco,4,0.27200000000000557,0.117999999999995,98.0,164.0,20.333333333333332,1,0,1
2024,8,russell,mercedes,monaco,5,0.27300000000001035,-0.07799999999998875,43.0,71.0,6.333333333333333,1,0,1
2024,8,verstappen,red_bull_racing,monaco,6,0.29699999999999704,-1.4930000000000092,145.0,240.0,22.666666666666668,1,0,1
2024,8,hamilton,mercedes,monaco,7,0.3509999999999991,0.07799999999998875,28.0,81.0,6.0,1,0,1
2024,8,tsunoda,rb,monaco,8,0.5880000000000081,-0.6239999999999952,14.0,14.0,2.3333333333333335,1,0,1
2024,8,albon,williams,monaco,9,0.6779999999999973,-1.0720000000000027,0.0,0.0,0.0,1,0,1
2024,8,gasly,alpine,monaco,10,0.6260000000000048,-0.3889999999999958,0.0,1.0,0.0,1,0,1
2024,8,alonso,aston_martin,monaco,14,1.7490000000000094,0.45600000000000307,33.0,44.0,3.0,1,0,0
2024,8,ricciardo,rb,monaco,12,1.2120000000000033,0.6239999999999952,0.0,18.0,0.0,1,0,0
2024,8,bottas,kick_sauber,monaco,17,2.2420000000000044,-0.5160000000000053,0.0,0.0,0.0,1,0,0
2024,8,stroll,aston_martin,monaco,13,1.2930000000000064,-0.45600000000000307,11.0,44.0,0.6666666666666666,1,0,0
2024,8,sargeant,williams,monaco,15,1.75,1.0720000000000027,0.0,2.0,0.0,1,0,0
2024,8,zhou,kick_sauber,monaco,18,2.7580000000000098,0.5160000000000053,0.0,0.0,0.0,1,0,0
2024,8,ocon,alpine,monaco,11,1.0150000000000006,0.3889999999999958,1.0,2.0,0.3333333333333333,1,0,0
2024,8,perez,red_bull_racing,monaco,16,1.7900000000000063,1.4930000000000092,95.0,248.0,10.333333333333334,1,0,0
2024,8,hulkenberg,haas_f1_team,monaco,14,1.1700000000000017,-0.2849999999999966,4.0,5.0,0.3333333333333333,1,0,0
2024,8,magnussen,haas_f1_team,monaco,15,1.4549999999999983,0.2849999999999966,1.0,5.0,0.0,1,0,0
2024,9,verstappen,red_bull_racing,montr_al,2,0.25799999999999557,-1.3259999999999934,153.0,248.0,17.0,0,1,1
2024,9,norris,mclaren,montr_al,3,0.27899999999999636,-0.08199999999999363,110.0,176.0,18.333333333333332,0,1,1
2024,9,russell,mercedes,montr_al,1,0.0,-0.23699999999999477,53.0,88.0,7.0,0,1,1
2024,9,hamilton,mercedes,montr_al,7,0.23699999999999477,0.23699999999999477,35.0,103.0,7.666666666666667,0,1,1
2024,9,piastri,mclaren,montr_al,4,0.36099999999999,0.08199999999999363,66.0,194.0,10.0,0,1,1
2024,9,alonso,aston_martin,montr_al,6,0.48599999999999,-0.4310000000000116,33.0,44.0,0.6666666666666666,0,1,1
2024,9,stroll,aston_martin,montr_al,9,0.9170000000000016,0.4310000000000116,11.0,52.0,0.6666666666666666,0,1,1
2024,9,ricciardo,rb,montr_al,5,0.43599999999999284,-0.125,0.0,18.0,0.0,0,1,1
2024,9,gasly,alpine,montr_al,15,1.1979999999999933,-0.49500000000000455,1.0,2.0,0.3333333333333333,0,1,1
2024,9,ocon,alpine,montr_al,18,1.6929999999999978,0.49500000000000455,1.0,4.0,0.3333333333333333,0,1,1
2024,9,hulkenberg,haas_f1_team,montr_al,19,2.23599999999999,1.0619999999999976,4.0,5.0,0.0,0,1,0
2024,9,magnussen,haas_f1_team,montr_al,14,1.1739999999999924,-1.0619999999999976,1.0,5.0,0.0,0,1,0
2024,9,bottas,kick_sauber,montr_al,17,1.6239999999999952,-0.9260000000000019,0.0,0.0,0.0,0,1,0
2024,9,tsunoda,rb,montr_al,8,0.5609999999999928,0.125,18.0,22.0,3.6666666666666665,0,1,0
2024,9,zhou,kick_sauber,montr_al,20,2.549999999999997,0.9260000000000019,0.0,0.0,0.0,0,1,0
2024,9,sainz,ferrari,montr_al,12,0.98599999999999,0.03699999999999193,100.0,232.0,11.666666666666666,0,1,0
2024,9,albon,williams,montr_al,10,0.742999999999995,-0.2510000000000048,2.0,2.0,0.6666666666666666,0,1,0
2024,9,perez,red_bull_racing,montr_al,16,1.583999999999989,1.3259999999999934,95.0,273.0,5.333333333333333,0,1,0
2024,9,leclerc,ferrari,montr_al,11,0.9489999999999981,-0.03699999999999193,126.0,232.0,18.333333333333332,0,1,0
2024,9,sargeant,williams,montr_al,13,0.9939999999999998,0.2510000000000048,0.0,2.0,0.0,0,1,0
2024,10,verstappen,red_bull_racing,barcelona,2,0.020000000000010232,-0.6509999999999962,178.0,273.0,19.333333333333332,0,1,1
2024,10,norris,mclaren,barcelona,1,0.0,-0.6280000000000001,128.0,204.0,16.0,0,1,1
2024,10,hamilton,mercedes,barcelona,3,0.31799999999999784,-0.0020000000000095497,48.0,116.0,9.333333333333334,0,1,1
2024,10,russell,mercedes,barcelona,4,0.3200000000000074,0.0020000000000095497,68.0,131.0,10.666666666666666,0,1,1
2024,10,leclerc,ferrari,barcelona,5,0.347999999999999,-0.005000000000009663,126.0,232.0,13.333333333333334,0,1,1
2024,10,sainz,ferrari,barcelona,6,0.35300000000000864,0.005000000000009663,100.0,242.0,8.333333333333334,0,1,1
2024,10,piastri,mclaren,barcelona,10,0.6280000000000001,0.6280000000000001,76.0,223.0,13.333333333333334,0,1,1
2024,10,perez,red_bull_racing,barcelona,8,0.6710000000000065,0.6509999999999962,95.0,298.0,1.3333333333333333,0,1,1
2024,10,gasly,alpine,barcelona,7,0.47400000000000375,-0.25199999999999534,3.0,5.0,1.0,0,1,1
2024,10,ocon,alpine,barcelona,9,0.7259999999999991,0.25199999999999534,2.0,7.0,0.3333333333333333,0,1,1
2024,10,hulkenberg,haas_f1_team,barcelona,13,0.9270000000000067,-0.6269999999999953,4.0,5.0,0.0,0,1,0
2024,10,alonso,aston_martin,barcelona,11,0.7450000000000045,-0.24399999999999977,41.0,58.0,2.6666666666666665,0,1,0
2024,10,zhou,kick_sauber,barcelona,15,1.355000000000004,0.5109999999999957,0.0,0.0,0.0,0,1,0
2024,10,stroll,aston_martin,barcelona,14,0.9890000000000043,0.24399999999999977,17.0,58.0,2.6666666666666665,0,1,0
2024,10,ricciardo,rb,barcelona,18,1.6920000000000073,0.09000000000000341,4.0,22.0,1.3333333333333333,0,1,0
2024,10,bottas,kick_sauber,barcelona,12,0.8440000000000083,-0.5109999999999957,0.0,0.0,0.0,0,1,0
2024,10,magnussen,haas_f1_team,barcelona,16,1.554000000000002,0.6269999999999953,1.0,5.0,0.0,0,1,0
