year,round_number,driver_id,constructor_id,circuit_id,grid_position,quali_delta,quali_tm_delta,season_pts_driver,season_pts_team,last_3_avg,is_street_circuit,is_wet,race_time,race_status
2015,3,merhi,manor_marussia,shanghai,20,7.060000000000002,0.7510000000000048,0.0,0.0,0.0,0,0,,+2 Laps
2015,3,verstappen,toro_rosso,shanghai,13,2.605000000000004,-0.1509999999999962,6.0,12.0,3.0,0,0,,Transmission
2015,3,maldonado,lotus_f1,shanghai,11,2.352000000000004,0.2289999999999992,0.0,6.0,0.0,0,0,,Brakes
2015,3,kvyat,red_bull,shanghai,12,2.4270000000000067,0.6689999999999969,2.0,13.0,1.0,0,0,,Power Unit
2015,3,h_lkenberg,force_india,shanghai,16,3.433999999999997,0.3129999999999882,6.0,7.0,3.0,0,0,,Gearbox
2015,4,hamilton,mercedes,sakhir,1,0.0,-0.5580000000000069,68.0,119.0,22.666666666666668,0,0,5705.809,Finished
2015,4,r_ikk_nen,ferrari,sakhir,4,0.6560000000000059,0.2450000000000045,24.0,79.0,8.0,0,0,5709.189,Finished
2015,4,rosberg,mercedes,sakhir,3,0.5580000000000069,0.5580000000000069,51.0,144.0,17.0,0,0,5711.842000000001,Finished
2015,4,bottas,williams,sakhir,5,0.8100000000000023,-0.1700000000000017,18.0,48.0,6.0,0,0,5748.7660000000005,Finished
2015,4,vettel,ferrari,sakhir,2,0.4110000000000013,-0.2450000000000045,55.0,97.0,18.33333333333333,0,0,5749.798,Finished
2015,4,ricciardo,red_bull,sakhir,7,1.2609999999999957,-1.9680000000000035,11.0,13.0,3.6666666666666665,0,0,5767.56,Finished
2015,4,grosjean,lotus_f1,sakhir,10,1.5520000000000067,-1.554000000000002,6.0,6.0,2.0,0,0,5790.572,Finished
2015,4,p_rez,force_india,sakhir,11,2.132999999999996,0.2539999999999907,1.0,7.0,0.3333333333333333,0,0,,+1 Lap
2015,4,kvyat,red_bull,sakhir,17,3.228999999999999,1.9680000000000035,2.0,21.0,0.6666666666666666,0,0,,+1 Lap
2015,4,massa,williams,sakhir,6,0.980000000000004,0.1700000000000017,30.0,60.0,10.0,0,0,,+1 Lap
2015,4,alonso,mclaren,sakhir,14,2.4680000000000035,0.0,0.0,0.0,0.0,0,0,,+1 Lap
2015,4,nasr,sauber,sakhir,12,2.165999999999997,-0.2970000000000112,14.0,19.0,4.666666666666667,0,0,,+1 Lap
2015,4,h_lkenberg,force_india,sakhir,8,1.8790000000000049,-0.2539999999999907,6.0,11.0,2.0,0,0,,+1 Lap
2015,4,ericsson,sauber,sakhir,13,2.463000000000008,0.2970000000000112,5.0,19.0,1.6666666666666667,0,0,,+1 Lap
2015,4,maldonado,lotus_f1,sakhir,16,3.1060000000000088,1.554000000000002,0.0,12.0,0.0,0,0,,+1 Lap
2015,4,stevens,manor_marussia,sakhir,18,6.141999999999996,-1.0090000000000003,0.0,0.0,0.0,0,0,,+2 Laps
2015,4,merhi,manor_marussia,sakhir,19,7.150999999999996,1.0090000000000003,0.0,0.0,0.0,0,0,,+3 Laps
2015,4,verstappen,toro_rosso,sakhir,15,2.5319999999999965,0.6409999999999911,6.0,12.0,2.0,0,0,,Electrical
2015,4,sainz,toro_rosso,sakhir,9,1.8910000000000051,-0.6409999999999911,6.0,12.0,2.0,0,0,,Engine
2015,4,button,mclaren,sakhir,-1,2.2009164420485177,0.0,0.0,0.0,0.0,0,0,,ERS
2015,5,rosberg,mercedes,barcelona,1,0.0,-0.2669999999999959,66.0,159.0,16.0,0,0,6072.555,Finished
2015,5,hamilton,mercedes,barcelona,2,0.2669999999999959,0.2669999999999959,93.0,184.0,22.666666666666668,0,0,6090.106000000001,Finished
2015,5,vettel,ferrari,barcelona,3,0.777000000000001,-0.5580000000000069,65.0,107.0,16.666666666666668,0,0,6117.897,Finished
2015,5,bottas,williams,barcelona,4,1.0130000000000052,-0.4530000000000029,30.0,61.0,10.0,0,0,6131.772,Finished
2015,5,r_ikk_nen,ferrari,barcelona,7,1.335000000000008,0.5580000000000069,42.0,122.0,14.0,0,0,6132.557000000001,Finished
2015,5,massa,williams,barcelona,9,1.4660000000000082,0.4530000000000029,31.0,73.0,6.333333333333333,0,0,6153.869000000001,Finished
2015,5,ricciardo,red_bull,barcelona,10,2.010999999999996,0.0629999999999881,19.0,23.0,3.6666666666666665,0,0,,+1 Lap
2015,5,grosjean,lotus_f1,barcelona,11,2.6940000000000026,0.093999999999994,12.0,12.0,4.0,0,0,,+1 Lap
2015,5,sainz,toro_rosso,barcelona,5,1.4549999999999983,-0.1129999999999995,6.0,12.0,1.3333333333333333,0,0,,+1 Lap
2015,5,kvyat,red_bull,barcelona,8,1.9480000000000075,-0.0629999999999881,4.0,29.0,1.3333333333333333,0,0,,+1 Lap
2015,5,verstappen,toro_rosso,barcelona,6,1.5679999999999978,0.1129999999999995,6.0,14.0,2.0,0,0,,+1 Lap
2015,5,nasr,sauber,barcelona,15,2.9440000000000026,-0.4869999999999947,14.0,19.0,1.3333333333333333,0,0,,+1 Lap
2015,5,p_rez,force_india,barcelona,18,3.760999999999996,0.0769999999999981,5.0,11.0,1.3333333333333333,0,0,,+1 Lap
2015,5,ericsson,sauber,barcelona,16,3.4309999999999974,0.4869999999999947,5.0,19.0,0.3333333333333333,0,0,,+1 Lap
2015,5,h_lkenberg,force_india,barcelona,17,3.6839999999999975,-0.0769999999999981,6.0,11.0,0.0,0,0,,+1 Lap
2015,5,button,mclaren,barcelona,14,3.132000000000005,0.0529999999999972,0.0,0.0,0.0,0,0,,+1 Lap
2015,5,stevens,manor_marussia,barcelona,19,6.5190000000000055,-0.8379999999999939,0.0,0.0,0.0,0,0,,+3 Laps
2015,5,merhi,manor_marussia,barcelona,20,7.356999999999999,0.8379999999999939,0.0,0.0,0.0,0,0,,+4 Laps
2015,5,maldonado,lotus_f1,barcelona,12,2.6000000000000085,-0.093999999999994,0.0,16.0,0.0,0,0,,Accident
2015,5,alonso,mclaren,barcelona,13,3.079000000000008,-0.0529999999999972,0.0,0.0,0.0,0,0,,Brakes
2015,6,rosberg,mercedes,monte_carlo,2,0.3419999999999987,0.3419999999999987,91.0,202.0,19.33333333333333,1,0,6558.42,Finished
2015,6,vettel,ferrari,monte_carlo,3,0.7510000000000048,-0.578000000000003,80.0,132.0,13.333333333333334,1,0,6562.906,Finished
2015,6,hamilton,mercedes,monte_carlo,1,0.0,-0.3419999999999987,111.0,227.0,22.666666666666668,1,0,6564.473,Finished
2015,6,kvyat,red_bull,monte_carlo,5,1.0840000000000032,0.1410000000000053,5.0,30.0,1.0,1,0,6570.385,Finished
2015,6,ricciardo,red_bull,monte_carlo,4,0.9429999999999978,-0.1410000000000053,25.0,42.0,5.333333333333333,1,0,6572.028,Finished
2015,6,r_ikk_nen,ferrari,monte_carlo,6,1.3290000000000075,0.578000000000003,52.0,150.0,13.333333333333334,1,0,6572.765,Finished
2015,6,p_rez,force_india,monte_carlo,7,1.710000000000008,-0.3849999999999909,5.0,11.0,1.3333333333333333,1,0,6573.433,Finished
2015,6,button,mclaren,monte_carlo,12,1.9950000000000043,-0.6850000000000023,0.0,0.0,0.0,1,0,6574.483,Finished
2015,6,nasr,sauber,monte_carlo,16,3.003,-0.4120000000000061,14.0,19.0,1.3333333333333333,1,0,6582.046,Finished
2015,6,sainz,toro_rosso,monte_carlo,8,1.6640000000000017,0.2159999999999939,8.0,14.0,0.6666666666666666,1,0,6583.476,Finished
2015,6,h_lkenberg,force_india,monte_carlo,13,2.094999999999999,0.3849999999999909,6.0,17.0,0.0,1,0,6584.652,Finished
2015,6,grosjean,lotus_f1,monte_carlo,11,1.909000000000006,0.2319999999999993,16.0,16.0,5.333333333333333,1,0,6586.835,Finished
2015,6,ericsson,sauber,monte_carlo,18,3.4150000000000063,0.4120000000000061,5.0,21.0,0.3333333333333333,1,0,6589.579,Finished
2015,6,bottas,williams,monte_carlo,17,3.3359999999999985,1.1559999999999917,42.0,81.0,10.666666666666666,1,0,6604.209,Finished
2015,6,massa,williams,monte_carlo,14,2.180000000000007,-1.1559999999999917,39.0,81.0,6.333333333333333,1,0,,+1 Lap
2015,6,merhi,manor_marussia,monte_carlo,20,5.805999999999997,0.2489999999999952,0.0,0.0,0.0,1,0,,+2 Laps
2015,6,stevens,manor_marussia,monte_carlo,19,5.557000000000002,-0.2489999999999952,0.0,0.0,0.0,1,0,,+2 Laps
2015,6,verstappen,toro_rosso,monte_carlo,10,1.4480000000000075,-0.2159999999999939,6.0,15.0,0.0,1,0,,Accident
2015,6,alonso,mclaren,monte_carlo,15,2.680000000000007,0.6850000000000023,0.0,4.0,0.0,1,0,,Gearbox
2015,6,maldonado,lotus_f1,monte_carlo,9,1.6770000000000067,-0.2319999999999993,0.0,16.0,0.0,1,0,,Brakes
2015,7,hamilton,mercedes,montreal,1,0.0,-0.2800000000000011,126.0,242.0,19.33333333333333,1,0,5513.145,Finished
2015,7,rosberg,mercedes,montreal,2,0.2800000000000011,0.2800000000000011,116.0,267.0,21.666666666666668,1,0,5515.43,Finished
2015,7,bottas,williams,montreal,4,0.7090000000000032,-2.783999999999992,42.0,81.0,8.0,1,0,5553.811000000001,Finished
2015,7,r_ikk_nen,ferrari,montreal,3,0.6209999999999951,-2.3299999999999983,60.0,158.0,12.0,1,0,5558.77,Finished
2015,7,vettel,ferrari,montreal,16,2.9509999999999934,2.3299999999999983,98.0,170.0,14.333333333333334,1,0,5563.048000000001,Finished
2015,7,massa,williams,montreal,17,3.492999999999995,2.783999999999992,39.0,96.0,3.0,1,0,5569.526000000001,Finished
2015,7,maldonado,lotus_f1,montreal,6,0.9359999999999928,0.1419999999999959,0.0,16.0,0.0,1,0,5579.809,Finished
2015,7,h_lkenberg,force_india,montreal,7,1.2210000000000036,-0.3599999999999994,6.0,17.0,0.0,1,0,,+1 Lap
2015,7,kvyat,red_bull,montreal,8,1.4980000000000049,-0.1149999999999948,17.0,52.0,5.0,1,0,,+1 Lap
2015,7,grosjean,lotus_f1,montreal,5,0.7939999999999969,-0.1419999999999959,16.0,22.0,3.333333333333333,1,0,,+1 Lap
2015,7,p_rez,force_india,montreal,10,1.581000000000003,0.3599999999999994,11.0,21.0,3.333333333333333,1,0,,+1 Lap
2015,7,sainz,toro_rosso,montreal,11,1.649000000000001,-0.2030000000000029,9.0,15.0,1.0,1,0,,+1 Lap
2015,7,ricciardo,red_bull,montreal,9,1.6129999999999995,0.1149999999999948,35.0,54.0,8.0,1,0,,+1 Lap
2015,7,ericsson,sauber,montreal,13,1.869,-0.3580000000000041,5.0,21.0,0.0,1,0,,+1 Lap
2015,7,verstappen,toro_rosso,montreal,12,1.852000000000004,0.2030000000000029,6.0,15.0,0.0,1,0,,+1 Lap
2015,7,nasr,sauber,montreal,15,2.227000000000004,0.3580000000000041,16.0,21.0,0.6666666666666666,1,0,,+2 Laps
2015,7,stevens,manor_marussia,montreal,19,4.763999999999996,0.0240000000000009,0.0,0.0,0.0,1,0,,+4 Laps
2015,7,merhi,manor_marussia,montreal,18,4.739999999999995,-0.0240000000000009,0.0,0.0,0.0,1,0,,Retired
2015,7,button,mclaren,montreal,-1,2.2009164420485177,0.0,4.0,4.0,1.3333333333333333,1,0,,Retired
2015,7,alonso,mclaren,montreal,14,1.882999999999996,0.0,0.0,4.0,0.0,1,0,,Engine
2015,8,rosberg,mercedes,spielberg,2,0.179000000000002,0.179000000000002,134.0,285.0,22.666666666666668,0,0,5416.93,Finished
2015,8,hamilton,mercedes,spielberg,1,0.0,-0.179000000000002,151.0,310.0,19.33333333333333,0,0,5425.7300000000005,Finished
2015,8,massa,williams,spielberg,4,0.7369999999999948,-0.1270000000000095,47.0,104.0,5.333333333333333,0,0,5434.503000000001,Finished
2015,8,vettel,ferrari,spielberg,3,0.355000000000004,-4.057000000000002,108.0,180.0,14.333333333333334,0,0,5435.111,Finished
2015,8,bottas,williams,spielberg,6,0.8640000000000043,0.1270000000000095,57.0,119.0,9.0,0,0,5470.534000000001,Finished
2015,8,h_lkenberg,force_india,spielberg,5,0.8230000000000075,-3.244,10.0,21.0,1.3333333333333333,0,0,5481.005,Finished
2015,8,maldonado,lotus_f1,spielberg,11,1.918999999999997,0.4539999999999935,6.0,23.0,2.0,0,0,,+1 Lap
2015,8,verstappen,toro_rosso,spielberg,7,1.1569999999999965,-0.8530000000000086,6.0,15.0,0.0,0,0,,+1 Lap
2015,8,p_rez,force_india,spielberg,16,4.067000000000007,3.244,11.0,29.0,2.0,0,0,,+1 Lap
2015,8,ricciardo,red_bull,spielberg,14,2.027000000000001,0.7879999999999967,35.0,54.0,5.333333333333333,0,0,,+1 Lap
2015,8,nasr,sauber,spielberg,9,1.1970000000000027,-0.7740000000000009,16.0,21.0,0.6666666666666666,0,0,,+1 Lap
2015,8,kvyat,red_bull,spielberg,8,1.2390000000000043,-0.7879999999999967,19.0,55.0,5.0,0,0,,+1 Lap
2015,8,ericsson,sauber,spielberg,12,1.971000000000004,0.7740000000000009,5.0,21.0,0.0,0,0,,+2 Laps
2015,8,merhi,manor_marussia,spielberg,19,5.616,-1.296999999999997,0.0,0.0,0.0,0,0,,+3 Laps
2015,8,grosjean,lotus_f1,spielberg,10,1.4650000000000034,-0.4539999999999935,17.0,29.0,1.6666666666666667,0,0,,Gearbox
2015,8,sainz,toro_rosso,spielberg,13,2.010000000000005,0.8530000000000086,9.0,19.0,1.0,0,0,,Power loss
2015,8,button,mclaren,spielberg,17,4.177000000000007,1.8960000000000008,4.0,4.0,1.3333333333333333,0,0,,Retired
2015,8,stevens,manor_marussia,spielberg,20,6.912999999999997,1.296999999999997,0.0,0.0,0.0,0,0,,Oil leak
2015,8,r_ikk_nen,ferrari,spielberg,18,4.412000000000006,4.057000000000002,72.0,192.0,10.0,0,0,,Collision
2015,8,alonso,mclaren,spielberg,15,2.281000000000006,-1.8960000000000008,0.0,4.0,0.0,0,0,,Collision
2015,9,hamilton,mercedes,silverstone,1,0.0,-0.1129999999999995,169.0,328.0,19.33333333333333,0,0,5487.729,Finished
2015,9,rosberg,mercedes,silverstone,2,0.1129999999999995,0.1129999999999995,159.0,353.0,22.666666666666668,0,0,5498.685,Finished
2015,9,vettel,ferrari,silverstone,6,1.2989999999999924,0.1679999999999921,120.0,192.0,13.333333333333334,0,0,5513.1720000000005,Finished
2015,9,massa,williams,silverstone,3,0.8369999999999891,0.0649999999999977,62.0,129.0,7.666666666666667,0,0,5524.568,Finished
2015,9,bottas,williams,silverstone,4,0.7719999999999914,-0.0649999999999977,67.0,141.0,8.333333333333334,0,0,5550.923000000001,Finished
2015,9,kvyat,red_bull,silverstone,7,1.2719999999999914,-0.2289999999999992,19.0,55.0,4.666666666666667,0,0,5551.684,Finished
2015,9,h_lkenberg,force_india,silverstone,9,1.4249999999999972,-0.5769999999999982,18.0,31.0,4.0,0,0,5566.473,Finished
2015,9,r_ikk_nen,ferrari,silverstone,5,1.1310000000000002,-0.1679999999999921,72.0,207.0,6.666666666666667,0,0,,+1 Lap
2015,9,p_rez,force_india,silverstone,11,2.001999999999996,0.5769999999999982,13.0,37.0,2.6666666666666665,0,0,,+1 Lap
2015,9,alonso,mclaren,silverstone,17,2.7109999999999985,-0.2479999999999904,0.0,4.0,0.0,0,0,,+1 Lap
2015,9,ericsson,sauber,silverstone,15,2.394999999999996,-0.2450000000000045,5.0,21.0,0.0,0,0,,+1 Lap
2015,9,merhi,manor_marussia,silverstone,20,7.128999999999991,2.012999999999991,0.0,0.0,0.0,0,0,,+3 Laps
2015,9,stevens,manor_marussia,silverstone,19,5.116,-2.012999999999991,0.0,0.0,0.0,0,0,,+3 Laps
2015,9,sainz,toro_rosso,silverstone,8,1.4009999999999962,-0.8529999999999944,9.0,19.0,0.3333333333333333,0,0,,Electrical
2015,9,ricciardo,red_bull,silverstone,10,1.5009999999999906,0.2289999999999992,36.0,63.0,3.6666666666666665,0,0,,Electrical
2015,9,verstappen,toro_rosso,silverstone,13,2.2539999999999907,0.8529999999999944,10.0,19.0,1.3333333333333333,0,0,,Spun off
2015,9,grosjean,lotus_f1,silverstone,12,2.182000000000002,-0.0809999999999888,17.0,29.0,0.3333333333333333,0,0,,Collision
2015,9,maldonado,lotus_f1,silverstone,14,2.262999999999991,0.0809999999999888,12.0,29.0,4.0,0,0,,Collision
2015,9,button,mclaren,silverstone,18,2.958999999999989,0.2479999999999904,4.0,5.0,1.3333333333333333,0,0,,Collision
2015,9,nasr,sauber,silverstone,16,2.640000000000001,0.2450000000000045,16.0,21.0,0.6666666666666666,0,0,,Gearbox
2015,10,vettel,ferrari,budapest,3,0.7190000000000083,-0.2809999999999917,135.0,211.0,12.333333333333334,0,0,6369.985,Finished
2015,10,kvyat,red_bull,budapest,7,1.3119999999999976,0.5579999999999927,27.0,63.0,3.333333333333333,0,0,6385.732999999999,Finished
2015,10,ricciardo,red_bull,budapest,4,0.7540000000000049,-0.5579999999999927,36.0,81.0,0.3333333333333333,0,0,6395.069,Finished
2015,10,verstappen,toro_rosso,budapest,9,1.659000000000006,-0.1899999999999977,10.0,19.0,1.3333333333333333,0,0,6414.236,Finished
2015,10,alonso,mclaren,budapest,15,2.5430000000000064,-0.1760000000000019,1.0,5.0,0.3333333333333333,0,0,6419.063999999999,Finished
2015,10,hamilton,mercedes,budapest,1,0.0,-0.5750000000000028,194.0,371.0,22.666666666666668,0,0,6422.009999999999,Finished
2015,10,grosjean,lotus_f1,budapest,10,1.7850000000000108,-0.0899999999999892,17.0,29.0,0.3333333333333333,0,0,6428.563,Finished
2015,10,rosberg,mercedes,budapest,2,0.5750000000000028,0.5750000000000028,177.0,379.0,20.33333333333333,0,0,6428.861,Finished
2015,10,button,mclaren,budapest,16,2.7190000000000083,0.1760000000000019,4.0,15.0,0.0,0,0,6437.013,Finished
2015,10,ericsson,sauber,budapest,17,2.8230000000000075,-0.1539999999999963,5.0,21.0,0.0,0,0,6439.115,Finished
2015,10,nasr,sauber,budapest,18,2.977000000000004,0.1539999999999963,16.0,22.0,0.0,0,0,6443.442999999999,Finished
2015,10,massa,williams,budapest,8,1.51700000000001,0.3150000000000119,74.0,151.0,11.666666666666666,0,0,6444.263,Finished
2015,10,bottas,williams,budapest,6,1.2019999999999982,-0.3150000000000119,77.0,151.0,11.666666666666666,0,0,6450.213,Finished
2015,10,maldonado,lotus_f1,budapest,14,1.875,0.0899999999999892,12.0,35.0,4.0,0,0,6455.127,Finished
2015,10,merhi,manor_marussia,budapest,19,5.396000000000001,-0.5330000000000013,0.0,0.0,0.0,0,0,,+2 Laps
2015,10,stevens,manor_marussia,budapest,20,5.929000000000002,0.5330000000000013,0.0,0.0,0.0,0,0,,+4 Laps
2015,10,sainz,toro_rosso,budapest,12,1.849000000000004,0.1899999999999977,9.0,31.0,0.0,0,0,,Electrical
2015,10,r_ikk_nen,ferrari,budapest,5,1.0,0.2809999999999917,76.0,236.0,5.333333333333333,0,0,,Power Unit
2015,10,p_rez,force_india,budapest,13,2.4240000000000066,0.6180000000000092,15.0,39.0,1.3333333333333333,0,0,,Suspension
2015,10,h_lkenberg,force_india,budapest,11,1.8059999999999972,-0.6180000000000092,24.0,39.0,6.0,0,0,,Front wing
2015,11,hamilton,mercedes,spa,1,0.0,-0.4579999999999984,202.0,383.0,17.0,0,0,5020.387,Finished
2015,11,rosberg,mercedes,spa,2,0.4579999999999984,0.4579999999999984,181.0,408.0,15.666666666666666,0,0,5022.445,Finished
2015,11,grosjean,lotus_f1,spa,4,1.3640000000000043,-0.1929999999999978,23.0,35.0,2.0,0,0,5058.375,Finished
2015,11,kvyat,red_bull,spa,12,2.030999999999992,0.5889999999999986,45.0,96.0,8.666666666666666,0,0,5066.079,Finished
2015,11,p_rez,force_india,spa,5,1.402000000000001,-0.5219999999999914,15.0,39.0,1.3333333333333333,0,0,5074.384,Finished
2015,11,massa,williams,spa,7,1.4879999999999995,0.1479999999999961,74.0,151.0,9.0,0,0,5075.67,Finished
2015,11,r_ikk_nen,ferrari,spa,14,2.090999999999994,0.527000000000001,76.0,236.0,1.3333333333333333,0,0,5076.09,Finished
2015,11,verstappen,toro_rosso,spa,15,2.6340000000000003,0.7660000000000053,22.0,31.0,5.333333333333333,0,0,5076.463,Finished
2015,11,bottas,williams,spa,3,1.3400000000000034,-0.1479999999999961,77.0,159.0,6.666666666666667,0,0,,Power Unit
2015,11,ericsson,sauber,spa,13,2.3259999999999934,-0.429000000000002,6.0,22.0,0.3333333333333333,0,0,5111.621,Finished
2015,11,nasr,sauber,spa,16,2.7549999999999955,0.429000000000002,16.0,23.0,0.0,0,0,5122.697999999999,Finished
2015,11,vettel,ferrari,spa,9,1.563999999999993,-0.527000000000001,160.0,242.0,17.333333333333332,0,0,,Tyre
2015,11,alonso,mclaren,spa,18,4.222999999999999,0.4420000000000073,11.0,17.0,3.6666666666666665,0,0,,+1 Lap
