year,round_number,driver_id,constructor_id,circuit_id,grid_position,quali_delta,quali_tm_delta,season_pts_driver,season_pts_team,last_3_avg,is_street_circuit,is_wet,race_time,race_status,gap_to_winner,laps,race_time_per_lap
2016,1,rosberg,mercedes,melbourne,2,0.35999999999999943,0.35999999999999943,0.0,0.0,0.0,1,0,6495.565,Finished,0.0,57,113.95728070175439
2016,1,hamilton,mercedes,melbourne,1,0.0,-0.35999999999999943,0.0,25.0,0.0,1,0,6503.625,Finished,8.0600000000004,57,114.09868421052632
2016,1,vettel,ferrari,melbourne,3,0.8379999999999939,-0.3580000000000041,0.0,0.0,0.0,1,0,6505.208,Finished,9.643000000000029,57,114.12645614035087
2016,1,ricciardo,red_bull,melbourne,8,1.7519999999999953,-2.4170000000000016,0.0,0.0,0.0,1,0,6519.8949999999995,Finished,24.329999999999927,57,114.38412280701753
2016,1,massa,williams,melbourne,6,1.6209999999999951,-0.5030000000000001,0.0,0.0,0.0,1,0,6554.544,Finished,58.97900000000027,57,114.992
2016,1,grosjean,haas_f1_team,melbourne,19,4.484999999999999,-1.2839999999999918,0.0,0.0,0.0,1,0,6567.646,Finished,72.08100000000013,57,115.2218596491228
2016,1,h_lkenberg,force_india,melbourne,10,2.0279999999999916,0.11199999999999477,0.0,0.0,0.0,1,0,6569.763999999999,Finished,74.19899999999961,57,115.25901754385964
2016,1,bottas,williams,melbourne,11,2.1239999999999952,0.5030000000000001,0.0,10.0,0.0,1,0,6570.718,Finished,75.15300000000025,57,115.27575438596492
2016,1,sainz,toro_rosso,melbourne,7,1.546999999999997,-0.04999999999999716,0.0,0.0,0.0,1,0,6571.245,Finished,75.68000000000029,57,115.285
2016,1,verstappen,toro_rosso,melbourne,5,1.5969999999999942,0.04999999999999716,0.0,2.0,0.0,1,0,6572.397999999999,Finished,76.83299999999963,57,115.30522807017543
2016,1,palmer,renault,melbourne,14,3.4039999999999964,-0.055999999999997385,0.0,0.0,0.0,1,0,6578.964,Finished,83.39900000000034,57,115.42042105263158
2016,1,magnussen,renault,melbourne,15,3.4599999999999937,0.055999999999997385,0.0,0.0,0.0,1,0,6581.170999999999,Finished,85.60599999999977,57,115.45914035087718
2016,1,p_rez,force_india,melbourne,9,1.9159999999999968,-0.11199999999999477,0.0,6.0,0.0,1,0,6587.263999999999,Finished,91.69899999999961,57,115.56603508771929
2016,1,button,mclaren,melbourne,13,2.4669999999999987,0.17900000000000205,0.0,0.0,0.0,1,0,,+1 Lap,,56,
2016,1,nasr,sauber,melbourne,17,4.120999999999995,0.5229999999999961,0.0,0.0,0.0,1,0,,+1 Lap,,56,
2016,1,wehrlein,manor_marussia,melbourne,22,5.804999999999993,0.015000000000000568,0.0,0.0,0.0,1,0,,+1 Lap,,56,
2016,1,ericsson,sauber,melbourne,16,3.597999999999999,-0.5229999999999961,0.0,0.0,0.0,1,0,,Engine,,38,
2016,1,r_ikk_nen,ferrari,melbourne,4,1.195999999999998,0.3580000000000041,0.0,15.0,0.0,1,0,,Engine,,21,
2016,1,haryanto,manor_marussia,melbourne,21,5.789999999999992,-0.015000000000000568,0.0,0.0,0.0,1,0,,Mechanical,,17,
2016,1,guti_rrez,haas_f1_team,melbourne,20,5.768999999999991,1.2839999999999918,0.0,8.0,0.0,1,0,,Collision,,16,
2016,1,alonso,mclaren,melbourne,12,2.2879999999999967,-0.17900000000000205,0.0,0.0,0.0,1,0,,Collision,,16,
2016,1,kvyat,red_bull,melbourne,18,4.168999999999997,2.4170000000000016,0.0,12.0,0.0,1,0,,Retired,,0,
2016,2,rosberg,mercedes,sakhir,2,0.07699999999999818,0.07699999999999818,25.0,43.0,25.0,0,0,5614.696,Finished,0.0,57,98.50343859649122
2016,2,r_ikk_nen,ferrari,sakhir,4,0.7510000000000048,0.23199999999999932,0.0,15.0,0.0,0,0,5624.978,Finished,10.282000000000153,57,98.68382456140351
2016,2,hamilton,mercedes,sakhir,1,0.0,-0.07699999999999818,18.0,68.0,18.0,0,0,5644.844,Finished,30.14800000000014,57,99.03235087719298
2016,2,ricciardo,red_bull,sakhir,5,1.3610000000000042,-1.3870000000000005,12.0,12.0,12.0,0,0,5677.19,Finished,62.49399999999969,57,99.59982456140351
2016,2,grosjean,haas_f1_team,sakhir,9,2.2630000000000052,-0.18899999999999295,8.0,8.0,8.0,0,0,5692.995,Finished,78.29899999999998,57,99.87710526315789
2016,2,verstappen,toro_rosso,sakhir,10,2.2790000000000106,0.056000000000011596,1.0,3.0,1.0,0,0,5695.625,Finished,80.92900000000009,57,99.92324561403508
2016,2,kvyat,red_bull,sakhir,15,2.7480000000000047,1.3870000000000005,0.0,24.0,0.0,0,0,,+1 Lap,,56,
2016,2,massa,williams,sakhir,7,1.6620000000000061,0.22400000000000375,10.0,14.0,10.0,0,0,,+1 Lap,,56,
2016,2,bottas,williams,sakhir,6,1.4380000000000024,-0.22400000000000375,4.0,18.0,4.0,0,0,,+1 Lap,,56,
2016,2,vandoorne,mclaren,sakhir,12,2.4410000000000025,-0.04200000000000159,0.0,0.0,0.0,0,0,,+1 Lap,,56,
2016,2,magnussen,renault,sakhir,19,3.6880000000000024,-0.257000000000005,0.0,0.0,0.0,0,0,,+1 Lap,,56,
2016,2,ericsson,sauber,sakhir,17,3.3470000000000084,-1.5480000000000018,0.0,0.0,0.0,0,0,,+1 Lap,,56,
2016,2,wehrlein,manor_marussia,sakhir,16,3.3130000000000024,-1.3840000000000003,0.0,0.0,0.0,0,0,,+1 Lap,,56,
2016,2,nasr,sauber,sakhir,22,4.89500000000001,1.5480000000000018,0.0,0.0,0.0,0,0,,+1 Lap,,56,
2016,2,h_lkenberg,force_india,sakhir,8,2.111000000000004,-1.3070000000000022,6.0,6.0,6.0,0,0,,+1 Lap,,56,
2016,2,p_rez,force_india,sakhir,18,3.4180000000000064,1.3070000000000022,0.0,6.0,0.0,0,0,,+1 Lap,,56,
2016,2,haryanto,manor_marussia,sakhir,21,4.697000000000003,1.3840000000000003,0.0,0.0,0.0,0,0,,+1 Lap,,56,
2016,2,sainz,toro_rosso,sakhir,11,2.222999999999999,-0.056000000000011596,2.0,11.0,2.0,0,0,,Retired,,29,
2016,2,guti_rrez,haas_f1_team,sakhir,13,2.451999999999998,0.18899999999999295,0.0,18.0,0.0,0,0,,Retired,,9,
2016,2,button,mclaren,sakhir,14,2.483000000000004,0.04200000000000159,0.0,1.0,0.0,0,0,,Power Unit,,6,
2016,2,vettel,ferrari,sakhir,3,0.5190000000000055,-0.23199999999999932,15.0,33.0,15.0,0,0,,Engine,,0,
2016,2,palmer,renault,sakhir,20,3.9450000000000074,0.257000000000005,0.0,0.0,0.0,0,0,,Hydraulics,,0,
2016,3,rosberg,mercedes,shanghai,1,0.0,0.0,50.0,83.0,25.0,0,0,5933.891,Finished,0.0,56,105.96233928571428
2016,3,vettel,ferrari,shanghai,4,0.7810000000000059,0.21100000000001273,15.0,33.0,7.5,0,0,5971.6669999999995,Finished,37.77599999999984,56,106.6369107142857
2016,3,kvyat,red_bull,shanghai,6,0.9969999999999999,0.4819999999999993,6.0,30.0,3.0,0,0,5979.826999999999,Finished,45.935999999999694,56,106.78262499999998
2016,3,ricciardo,red_bull,shanghai,2,0.5150000000000006,-0.4819999999999993,24.0,45.0,12.0,0,0,5986.579,Finished,52.6880000000001,56,106.90319642857142
2016,3,r_ikk_nen,ferrari,shanghai,3,0.5699999999999932,-0.21100000000001273,18.0,51.0,9.0,0,0,5999.763,Finished,65.8720000000003,56,107.138625
2016,3,massa,williams,shanghai,11,1.9449999999999932,1.0509999999999877,14.0,20.0,7.0,0,0,6009.402,Finished,75.51100000000042,56,107.31075
2016,3,hamilton,mercedes,shanghai,22,2.3519405286343615,0.0,33.0,108.0,16.5,0,0,6012.120999999999,Finished,78.22999999999956,56,107.35930357142855
2016,3,verstappen,toro_rosso,shanghai,9,1.7920000000000016,0.3130000000000024,9.0,11.0,4.5,0,0,6013.159,Finished,79.26800000000003,56,107.37783928571427
2016,3,sainz,toro_rosso,shanghai,8,1.4789999999999992,-0.3130000000000024,2.0,15.0,1.0,0,0,6018.018,Finished,84.12700000000041,56,107.46460714285715
2016,3,bottas,williams,shanghai,5,0.8940000000000055,-1.0509999999999877,6.0,28.0,3.0,0,0,6020.083,Finished,86.19200000000001,56,107.50148214285714
2016,3,p_rez,force_india,shanghai,7,1.4629999999999939,-0.4680000000000035,0.0,6.0,0.0,0,0,6028.174,Finished,94.28300000000036,56,107.64596428571429
2016,3,alonso,mclaren,shanghai,12,3.0489999999999924,0.8579999999999899,0.0,1.0,0.0,0,0,6031.143999999999,Finished,97.2529999999997,56,107.69899999999998
2016,3,button,mclaren,shanghai,13,2.1910000000000025,-0.8579999999999899,0.0,1.0,0.0,0,0,6035.880999999999,Finished,101.98999999999978,56,107.78358928571427
2016,3,guti_rrez,haas_f1_team,shanghai,18,3.367999999999995,0.34499999999999886,0.0,18.0,0.0,0,0,,+1 Lap,,55,
2016,3,h_lkenberg,force_india,shanghai,10,1.9309999999999974,0.4680000000000035,6.0,6.0,3.0,0,0,,+1 Lap,,55,
