year,round_number,driver_id,constructor_id,circuit_id,grid_position,quali_delta,quali_tm_delta,season_pts_driver,season_pts_team,last_3_avg,is_street_circuit,is_wet,race_time
2018,8,hartley,toro_rosso,le_castellet,17,2.9960000000000093,0.578000000000003,1.0,19.0,0.0,0,1,
2018,8,sirotkin,williams,le_castellet,19,3.6069999999999993,-0.09300000000000352,0.0,4.0,0.0,0,1,
2018,8,alonso,mclaren,le_castellet,16,2.9470000000000027,-0.18600000000000705,32.0,40.0,1.3333333333333333,0,1,
2018,8,stroll,williams,le_castellet,20,3.700000000000003,0.09300000000000352,4.0,4.0,0.0,0,1,
2018,8,perez,force_india,le_castellet,13,2.424999999999997,0.3789999999999907,17.0,28.0,0.6666666666666666,0,1,
2018,8,ocon,force_india,le_castellet,11,2.0460000000000065,-0.3789999999999907,11.0,28.0,3.3333333333333335,0,1,
2018,8,gasly,toro_rosso,le_castellet,14,2.4180000000000064,-0.578000000000003,18.0,19.0,2.0,0,1,
2018,9,verstappen,red_bull_racing,spielberg,5,0.7100000000000009,-0.1559999999999988,68.0,164.0,11.666666666666666,0,0,4916.024
2018,9,r_ikk_nen,ferrari,spielberg,4,0.529999999999994,0.19599999999999795,83.0,214.0,11.666666666666666,0,0,1.504
2018,9,vettel,ferrari,spielberg,3,0.3339999999999961,-0.19599999999999795,131.0,232.0,17.666666666666668,0,0,3.181
2018,9,grosjean,haas_f1_team,spielberg,6,0.7620000000000005,-0.15899999999999892,0.0,27.0,0.0,0,0,
2018,9,magnussen,haas_f1_team,spielberg,8,0.9209999999999994,0.15899999999999892,27.0,39.0,2.6666666666666665,0,0,
2018,9,ocon,force_india,spielberg,11,1.7149999999999963,-0.4339999999999975,11.0,28.0,3.3333333333333335,0,0,
2018,9,perez,force_india,spielberg,17,2.148999999999994,0.4339999999999975,17.0,36.0,0.0,0,0,
2018,9,alonso,mclaren,spielberg,14,1.8350000000000009,-0.3059999999999974,32.0,40.0,0.0,0,0,
2018,9,leclerc,sauber,spielberg,13,1.8369999999999962,-0.5120000000000005,11.0,13.0,0.6666666666666666,0,0,
2018,9,ericsson,sauber,spielberg,20,2.3489999999999966,0.5120000000000005,2.0,15.0,0.0,0,0,
2018,9,gasly,toro_rosso,spielberg,12,1.7439999999999927,-0.49200000000000443,18.0,19.0,2.0,0,0,
2018,9,sainz,renault,spielberg,9,1.4310000000000045,-0.11499999999999488,28.0,62.0,3.0,0,0,
2018,9,sirotkin,williams,spielberg,18,2.192,0.058000000000006935,0.0,4.0,0.0,0,0,
2018,9,stroll,williams,spielberg,15,2.1339999999999932,-0.058000000000006935,4.0,4.0,0.0,0,0,
