year,round_number,driver_id,constructor_id,circuit_id,grid_position,quali_delta,quali_tm_delta,season_pts_driver,season_pts_team,last_3_avg,is_street_circuit,is_wet,race_time,race_status,gap_to_winner,laps,race_time_per_lap
2017,1,vettel,ferrari,melbourne,2,0.2680000000000007,-0.5769999999999982,0.0,0.0,0.0,1,0,5051.672,Finished,0.0,57,88.6258245614035
2017,1,hamilton,mercedes,melbourne,1,0.0,-0.29299999999999216,0.0,0.0,0.0,1,0,5061.647,Finished,9.975000000000364,57,88.8008245614035
2017,1,bottas,mercedes,melbourne,3,0.29299999999999216,0.29299999999999216,0.0,18.0,0.0,1,0,5062.922,Finished,11.25,57,88.82319298245613
2017,1,r_ikk_nen,ferrari,melbourne,4,0.8449999999999989,0.5769999999999982,0.0,25.0,0.0,1,0,5074.065,Finished,22.39300000000003,57,89.0186842105263
2017,1,verstappen,red_bull,melbourne,5,1.296999999999997,-0.5040000000000049,0.0,0.0,0.0,1,0,5080.499,Finished,28.827000000000226,57,89.13156140350877
2017,1,massa,williams,melbourne,7,2.2549999999999955,-2.700000000000003,0.0,0.0,0.0,1,0,5135.058,Finished,83.38600000000042,57,90.08873684210526
2017,1,p_rez,force_india,melbourne,11,2.8759999999999906,-0.5040000000000049,0.0,0.0,0.0,1,0,,+1 Lap,,56,
2017,1,sainz,toro_rosso,melbourne,8,2.2989999999999924,-0.025000000000005684,0.0,0.0,0.0,1,0,,+1 Lap,,56,
2017,1,kvyat,toro_rosso,melbourne,9,2.323999999999998,0.025000000000005684,0.0,4.0,0.0,1,0,,+1 Lap,,56,
2017,1,ocon,force_india,melbourne,14,3.3799999999999955,0.5040000000000049,0.0,6.0,0.0,1,0,,+1 Lap,,56,
2017,1,h_lkenberg,renault,melbourne,12,2.786999999999992,-3.2690000000000055,0.0,0.0,0.0,1,0,,+1 Lap,,56,
2017,1,giovinazzi,sauber,melbourne,16,4.2309999999999945,0.18299999999999272,0.0,0.0,0.0,1,0,,+2 Laps,,55,
2017,1,vandoorne,mclaren,melbourne,18,4.670000000000002,1.433000000000007,0.0,0.0,0.0,1,0,,+2 Laps,,55,
2017,1,alonso,mclaren,melbourne,13,3.2369999999999948,-1.433000000000007,0.0,0.0,0.0,1,0,,Vibrations,,50,
2017,1,magnussen,haas_f1_team,melbourne,17,4.658999999999992,2.772999999999996,0.0,0.0,0.0,1,0,,Suspension,,46,
2017,1,stroll,williams,melbourne,19,4.954999999999998,2.700000000000003,0.0,8.0,0.0,1,0,,Brakes,,40,
2017,1,ricciardo,red_bull,melbourne,10,1.801000000000002,0.5040000000000049,0.0,10.0,0.0,1,0,,Power Unit,,25,
2017,1,ericsson,sauber,melbourne,15,4.048000000000002,-0.18299999999999272,0.0,0.0,0.0,1,0,,Hydraulics,,21,
2017,1,palmer,renault,melbourne,20,6.055999999999997,3.2690000000000055,0.0,0.0,0.0,1,0,,Brakes,,15,
2017,1,grosjean,haas_f1_team,melbourne,6,1.8859999999999957,-2.772999999999996,0.0,0.0,0.0,1,0,,Water leak,,13,
2017,2,hamilton,mercedes,shanghai,1,0.0,-0.1869999999999976,18.0,33.0,18.0,0,0,5856.158,Finished,0.0,56,104.57425
2017,2,vettel,ferrari,shanghai,2,0.18600000000000705,-0.27599999999999625,25.0,37.0,25.0,0,0,5862.408,Finished,6.25,56,104.68585714285715
2017,2,verstappen,red_bull,shanghai,19,3.7550000000000097,2.4000000000000057,10.0,10.0,10.0,0,0,5901.35,Finished,45.19200000000001,56,105.38125000000001
2017,2,ricciardo,red_bull,shanghai,5,1.355000000000004,-2.4000000000000057,0.0,25.0,0.0,0,0,5902.193,Finished,46.034999999999854,56,105.39630357142858
2017,2,r_ikk_nen,ferrari,shanghai,4,0.4620000000000033,0.27599999999999625,12.0,55.0,12.0,0,0,5904.234,Finished,48.07600000000002,56,105.43275000000001
2017,2,bottas,mercedes,shanghai,3,0.1869999999999976,0.1869999999999976,15.0,58.0,15.0,0,0,5904.966,Finished,48.80799999999999,56,105.44582142857143
2017,2,sainz,toro_rosso,shanghai,11,2.4720000000000084,0.4310000000000116,4.0,6.0,4.0,0,0,5929.051,Finished,72.89300000000003,56,105.87591071428572
2017,2,magnussen,haas_f1_team,shanghai,12,2.486000000000004,-1.0589999999999975,0.0,0.0,0.0,0,0,,+1 Lap,,55,
2017,2,p_rez,force_india,shanghai,8,2.028000000000006,-1.789999999999992,6.0,7.0,6.0,0,0,,+1 Lap,,55,
2017,2,ocon,force_india,shanghai,20,3.817999999999998,1.789999999999992,1.0,9.0,1.0,0,0,,+1 Lap,,55,
2017,2,grosjean,haas_f1_team,shanghai,17,3.5450000000000017,1.0589999999999975,0.0,4.0,0.0,0,0,,+1 Lap,,55,
2017,2,h_lkenberg,renault,shanghai,7,1.902000000000001,-1.698999999999998,0.0,0.0,0.0,0,0,,+1 Lap,,55,
2017,2,palmer,renault,shanghai,18,3.600999999999999,1.698999999999998,0.0,0.0,0.0,0,0,,+1 Lap,,55,
2017,2,massa,williams,shanghai,6,1.8290000000000077,-0.4789999999999992,8.0,8.0,8.0,0,0,,+1 Lap,,55,
