year,round_number,driver_id,constructor_id,circuit_id,grid_position,quali_delta,quali_tm_delta,season_pts_driver,season_pts_team,last_3_avg,is_street_circuit,is_wet,race_time,race_status,gap_to_winner,laps,race_time_per_lap
2022,1,leclerc,ferrari,sakhir,1,0.0,-0.12899999999999068,0.0,0.0,0.0,0,0,5853.584,Finished,0.0,57,102.69445614035088
2022,1,sainz,ferrari,sakhir,3,0.12899999999999068,0.12899999999999068,0.0,26.0,0.0,0,0,5859.182,Finished,5.597999999999956,57,102.79266666666666
2022,1,hamilton,mercedes,sakhir,5,0.4899999999999949,-0.20399999999999352,0.0,0.0,0.0,0,0,5863.259,Finished,9.675000000000182,57,102.86419298245615
2022,1,russell,mercedes,sakhir,9,0.6939999999999884,0.20399999999999352,0.0,15.0,0.0,0,0,5864.795,Finished,11.21100000000024,57,102.8911403508772
2022,1,magnussen,haas_f1_team,sakhir,7,0.9029999999999916,-0.5370000000000061,0.0,0.0,0.0,0,0,5868.338,Finished,14.753999999999905,57,102.95329824561404
2022,1,bottas,alfa_romeo,sakhir,6,1.0019999999999953,-0.8269999999999982,0.0,0.0,0.0,0,0,5869.7029999999995,Finished,16.118999999999687,57,102.97724561403508
2022,1,ocon,alpine,sakhir,11,1.2239999999999895,0.16100000000000136,0.0,0.0,0.0,0,0,5873.007,Finished,19.422999999999774,57,103.03521052631578
2022,1,tsunoda,alphatauri,sakhir,16,2.191999999999993,1.1149999999999949,0.0,0.0,0.0,0,0,5873.97,Finished,20.386000000000422,57,103.0521052631579
2022,1,alonso,alpine,sakhir,8,1.0629999999999882,-0.16100000000000136,0.0,6.0,0.0,0,0,5875.974,Finished,22.390000000000327,57,103.08726315789474
2022,1,zhou,alfa_romeo,sakhir,15,1.8289999999999935,0.8269999999999982,0.0,8.0,0.0,0,0,5876.648,Finished,23.064000000000306,57,103.09908771929825
2022,1,schumacher,haas_f1_team,sakhir,12,1.4399999999999977,0.5370000000000061,0.0,10.0,0.0,0,0,5886.157999999999,Finished,32.573999999999614,57,103.2659298245614
2022,1,stroll,aston_martin,sakhir,19,2.4739999999999895,0.25499999999999545,0.0,0.0,0.0,0,0,5899.456999999999,Finished,45.87299999999959,57,103.49924561403508
2022,1,albon,williams,sakhir,14,2.1059999999999945,-0.9699999999999989,0.0,0.0,0.0,0,0,5907.516,Finished,53.93199999999979,57,103.64063157894736
2022,1,ricciardo,mclaren,sakhir,18,2.3869999999999862,0.9369999999999976,0.0,0.0,0.0,0,0,5908.559,Finished,54.975000000000364,57,103.65892982456141
2022,1,norris,mclaren,sakhir,13,1.4499999999999886,-0.9369999999999976,0.0,0.0,0.0,0,0,5909.919,Finished,56.335000000000036,57,103.68278947368421
2022,1,latifi,williams,sakhir,20,3.0759999999999934,0.9699999999999989,0.0,0.0,0.0,0,0,5915.379,Finished,61.79500000000007,57,103.77857894736842
2022,1,hulkenberg,aston_martin,sakhir,17,2.218999999999994,-0.25499999999999545,0.0,0.0,0.0,0,0,5917.413,Finished,63.82899999999972,57,103.81426315789473
2022,1,perez,red_bull_racing,sakhir,4,0.36299999999999955,0.2400000000000091,0.0,0.0,0.0,0,0,,Fuel pressure,,56,
2022,1,verstappen,red_bull_racing,sakhir,2,0.12299999999999045,-0.2400000000000091,0.0,0.0,0.0,0,0,,Fuel pressure,,54,
2022,1,gasly,alphatauri,sakhir,10,1.0769999999999982,-1.1149999999999949,0.0,4.0,0.0,0,0,,Power Unit,,44,
2022,2,verstappen,red_bull_racing,jeddah,4,14.790999999999997,0.2609999999999957,0.0,0.0,0.0,1,0,5059.293,Finished,0.0,50,101.18585999999999
2022,2,leclerc,ferrari,jeddah,2,14.554999999999993,14.554999999999993,26.0,44.0,26.0,1,0,5059.842,Finished,0.5489999999999782,50,101.19684
2022,2,sainz,ferrari,jeddah,3,0.0,-14.554999999999993,18.0,63.0,18.0,1,0,5067.389999999999,Finished,8.096999999999753,50,101.34779999999999
2022,2,perez,red_bull_racing,jeddah,1,14.530000000000001,-0.2609999999999957,0.0,25.0,0.0,1,0,5070.093,Finished,10.800000000000182,50,101.40186
2022,2,russell,mercedes,jeddah,6,15.433999999999997,-1.2390000000000043,12.0,27.0,12.0,1,0,5092.025,Finished,32.73199999999997,50,101.84049999999999
2022,2,ocon,alpine,jeddah,5,15.397999999999996,-0.07900000000000773,6.0,8.0,6.0,1,0,5115.3099999999995,Finished,56.016999999999825,50,102.30619999999999
