year,round_number,driver_id,constructor_id,circuit_id,grid_position,quali_delta,quali_tm_delta,season_pts_driver,season_pts_team,last_3_avg,is_street_circuit,is_wet,points_scored
2015,3,nasr,sauber,shanghai,9,2.2349999999999994,-0.10999999999999943,10.0,14.0,5.0,0,0,1
2015,3,ricciardo,red_bull,shanghai,7,1.7580000000000098,-0.6689999999999969,9.0,11.0,4.5,0,0,1
2015,3,ericsson,sauber,shanghai,10,2.344999999999999,0.10999999999999943,4.0,18.0,2.0,0,0,1
2015,3,p_rez,force_india,shanghai,15,3.1210000000000093,-0.3129999999999882,1.0,7.0,0.5,0,0,0
2015,3,alonso,mclaren,shanghai,18,3.4980000000000047,0.0040000000000048885,0.0,0.0,0.0,0,0,0
2015,3,sainz,toro_rosso,shanghai,14,2.7560000000000002,0.15099999999999625,6.0,12.0,3.0,0,0,0
2015,3,button,mclaren,shanghai,17,3.4939999999999998,-0.0040000000000048885,0.0,0.0,0.0,0,0,0
2015,3,stevens,manor_marussia,shanghai,19,6.3089999999999975,-0.7510000000000048,0.0,0.0,0.0,0,0,0
2015,3,merhi,manor_marussia,shanghai,20,7.060000000000002,0.7510000000000048,0.0,0.0,0.0,0,0,0
2015,3,verstappen,toro_rosso,shanghai,13,2.605000000000004,-0.15099999999999625,6.0,12.0,3.0,0,0,0
2015,3,maldonado,lotus_f1,shanghai,11,2.352000000000004,0.2289999999999992,0.0,6.0,0.0,0,0,0
2015,3,kvyat,red_bull,shanghai,12,2.4270000000000067,0.6689999999999969,2.0,13.0,1.0,0,0,0
2015,3,h_lkenberg,force_india,shanghai,16,3.4339999999999975,0.3129999999999882,6.0,7.0,3.0,0,0,0
2015,4,hamilton,mercedes,sakhir,1,0.0,-0.5580000000000069,68.0,119.0,22.666666666666668,0,0,1
2015,4,r_ikk_nen,ferrari,sakhir,4,0.6560000000000059,0.24500000000000455,24.0,79.0,8.0,0,0,1
2015,4,rosberg,mercedes,sakhir,3,0.5580000000000069,0.5580000000000069,51.0,144.0,17.0,0,0,1
2015,4,bottas,williams,sakhir,5,0.8100000000000023,-0.1700000000000017,18.0,48.0,6.0,0,0,1
2015,4,vettel,ferrari,sakhir,2,0.41100000000000136,-0.24500000000000455,55.0,97.0,18.333333333333332,0,0,1
2015,4,ricciardo,red_bull,sakhir,7,1.2609999999999957,-1.9680000000000035,11.0,13.0,3.6666666666666665,0,0,1
2015,4,grosjean,lotus_f1,sakhir,10,1.5520000000000067,-1.554000000000002,6.0,6.0,2.0,0,0,1
2015,4,p_rez,force_india,sakhir,11,2.1329999999999956,0.2539999999999907,1.0,7.0,0.3333333333333333,0,0,1
2015,4,kvyat,red_bull,sakhir,17,3.228999999999999,1.9680000000000035,2.0,21.0,0.6666666666666666,0,0,1
