year,round,event,driver,team,quali_position,avg_race_lap_time_s,lap_delta_vs_event_mean_s,finish_position,points_awarded,prev_points_total,rolling_points_last3,driver_points_per_race,team_prev_points_total,team_points_per_race,scored_points
2021,5,Monaco Grand Prix,LEC,Ferrari,1.0,89.66155347878662,0.09844461402451214,20.0,0.0,138.0,32.0,6.571428571428571,209.0,4.8604651162790695,0
2021,6,Azerbaijan Grand Prix,PER,Red Bull Racing,7.0,106.35917500000001,-1.060630673758837,1.0,25.0,169.0,34.0,8.45,468.0,10.636363636363637,1
2021,6,Azerbaijan Grand Prix,VET,Aston Martin,11.0,107.017625,-0.40218067375884914,2.0,18.0,43.0,10.0,1.9545454545454546,19.0,1.9,1
2021,6,Azerbaijan Grand Prix,GAS,AlphaTauri,4.0,106.97576923076922,-0.44403644298962774,3.0,15.0,91.0,10.0,4.136363636363637,125.0,2.840909090909091,1
2021,6,Azerbaijan Grand Prix,LEC,Ferrari,1.0,107.03318421052633,-0.38662146323251534,4.0,12.0,138.0,20.0,6.2727272727272725,209.0,4.75,1
2021,6,Azerbaijan Grand Prix,NOR,McLaren,6.0,107.11221052631579,-0.3075951474430525,5.0,10.0,153.0,29.0,6.954545454545454,282.0,6.409090909090909,1
2021,6,Azerbaijan Grand Prix,ALO,Alpine,9.0,107.77883783783784,0.35903216407899663,6.0,8.0,5.0,4.0,1.0,17.0,1.7,1
2021,6,Azerbaijan Grand Prix,TSU,AlphaTauri,8.0,107.0939487179487,-0.3258569558101385,7.0,6.0,2.0,0.0,0.4,140.0,3.111111111111111,1
2021,6,Azerbaijan Grand Prix,SAI,Ferrari,5.0,107.31813157894737,-0.1016740948114716,8.0,4.0,143.0,24.0,6.5,221.0,4.911111111111111,1
2021,6,Azerbaijan Grand Prix,RIC,McLaren,13.0,107.35389473684211,-0.06591093691673677,9.0,2.0,143.0,10.0,6.5,292.0,6.488888888888889,1
2021,6,Azerbaijan Grand Prix,RAI,Alfa Romeo Racing,14.0,107.76136111111109,0.34155543735224114,10.0,1.0,4.0,0.0,0.18181818181818182,9.0,0.20454545454545456,1
2021,6,Azerbaijan Grand Prix,GIO,Alfa Romeo Racing,20.0,107.70413513513512,0.2843294613762737,11.0,0.0,5.0,1.0,0.22727272727272727,10.0,0.2222222222222222,0
2021,6,Azerbaijan Grand Prix,BOT,Mercedes,10.0,107.36752631578948,-0.052279357969368334,12.0,0.0,270.0,31.0,12.272727272727273,721.0,16.386363636363637,0
2021,6,Azerbaijan Grand Prix,MSC,Haas F1 Team,17.0,108.57711764705883,1.1573119732999828,13.0,0.0,0.0,0.0,0.0,3.0,0.06818181818181818,0
2021,6,Azerbaijan Grand Prix,MAZ,Haas F1 Team,18.0,109.36445454545456,1.944648871695719,14.0,0.0,0.0,0.0,0.0,3.0,0.06666666666666667,0
2021,6,Azerbaijan Grand Prix,HAM,Mercedes,2.0,106.59465,-0.825155673758843,15.0,0.0,448.0,57.0,21.333333333333332,721.0,16.022222222222222,0
2021,6,Azerbaijan Grand Prix,LAT,Williams,16.0,108.25922222222222,0.839416548463376,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021,6,Azerbaijan Grand Prix,RUS,Williams,15.0,108.0927837837838,0.6729781100249568,17.0,0.0,3.0,0.0,0.13636363636363635,0.0,0.0,0
2021,6,Azerbaijan Grand Prix,VER,Red Bull Racing,3.0,106.23173684210526,-1.188068831653581,18.0,0.0,319.0,62.0,14.5,493.0,10.955555555555556,0
2021,6,Azerbaijan Grand Prix,STR,Aston Martin,19.0,107.5360357142857,0.11623004052685815,19.0,0.0,84.0,4.0,4.0,37.0,3.3636363636363638,0
2021,6,Azerbaijan Grand Prix,OCO,Alpine,12.0,110.85,3.43019432624115,20.0,0.0,74.0,10.0,3.3636363636363638,25.0,2.272727272727273,0
2021,7,French Grand Prix,VER,Red Bull Racing,1.0,98.09136000000001,-1.759210701932858,1.0,26.0,319.0,44.0,13.869565217391305,493.0,10.717391304347826,1
2021,7,French Grand Prix,HAM,Mercedes,2.0,98.53198039215685,-1.3185903097760132,2.0,18.0,448.0,32.0,20.363636363636363,721.0,15.673913043478262,1
2021,7,French Grand Prix,PER,Red Bull Racing,4.0,98.58654901960786,-1.2640216823250086,3.0,15.0,194.0,47.0,9.238095238095237,519.0,11.042553191489361,1
2021,7,French Grand Prix,BOT,Mercedes,3.0,98.71423529411764,-1.1363354078152241,4.0,12.0,270.0,15.0,11.73913043478261,739.0,15.72340425531915,1
2021,7,French Grand Prix,NOR,McLaren,8.0,99.41073469387756,-0.439836008055309,5.0,10.0,163.0,29.0,7.086956521739131,294.0,6.391304347826087,1
2021,7,French Grand Prix,RIC,McLaren,10.0,99.80884313725491,-0.0417275646779558,6.0,8.0,145.0,10.0,6.304347826086956,304.0,6.468085106382978,1
2021,7,French Grand Prix,GAS,AlphaTauri,6.0,99.82192156862746,-0.028649133305407304,7.0,6.0,106.0,24.0,4.608695652173913,146.0,3.1739130434782608,1
2021,7,French Grand Prix,ALO,Alpine,9.0,99.75864,-0.09193070193286701,8.0,4.0,13.0,8.0,2.1666666666666665,25.0,2.0833333333333335,1
2021,7,French Grand Prix,VET,Aston Martin,12.0,99.78358,-0.06699070193286616,9.0,2.0,61.0,28.0,2.652173913043478,37.0,3.0833333333333335,1
2021,7,French Grand Prix,STR,Aston Martin,19.0,100.03896078431374,0.1883900823808773,10.0,1.0,84.0,4.0,3.8181818181818183,39.0,3.0,1
2021,7,French Grand Prix,SAI,Ferrari,5.0,100.30227450980392,0.4517038078710556,11.0,0.0,147.0,28.0,6.391304347826087,225.0,4.891304347826087,0
2021,7,French Grand Prix,RUS,Williams,14.0,100.2274375,0.37686679806712675,12.0,0.0,3.0,0.0,0.13043478260869565,0.0,0.0,0
2021,7,French Grand Prix,TSU,AlphaTauri,20.0,100.275875,0.42530429806713244,13.0,0.0,8.0,6.0,1.3333333333333333,152.0,3.234042553191489,0
2021,7,French Grand Prix,OCO,Alpine,11.0,100.31529787234041,0.4647271704075422,14.0,0.0,74.0,4.0,3.217391304347826,29.0,2.230769230769231,0
2021,7,French Grand Prix,GIO,Alfa Romeo Racing,13.0,100.51440816326529,0.6638374613324203,15.0,0.0,5.0,1.0,0.21739130434782608,10.0,0.21739130434782608,0
2021,7,French Grand Prix,LEC,Ferrari,7.0,100.2800612244898,0.4294905225569323,16.0,0.0,150.0,24.0,6.521739130434782,225.0,4.787234042553192,0
2021,7,French Grand Prix,RAI,Alfa Romeo Racing,17.0,100.51202083333334,0.6614501314004713,17.0,0.0,5.0,1.0,0.21739130434782608,10.0,0.2127659574468085,0
2021,7,French Grand Prix,LAT,Williams,16.0,100.5438125,0.6932417980671346,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021,7,French Grand Prix,MSC,Haas F1 Team,15.0,100.7194888888889,0.8689181869560372,19.0,0.0,0.0,0.0,0.0,3.0,0.06521739130434782,0
2021,7,French Grand Prix,MAZ,Haas F1 Team,18.0,101.18442222222222,1.3338515202893575,20.0,0.0,0.0,0.0,0.0,3.0,0.06382978723404255,0
2021,8,Styrian Grand Prix,VER,Red Bull Racing,1.0,69.21798529411765,-1.0415147058823493,1.0,25.0,345.0,51.0,14.375,534.0,11.125,1
2021,8,Styrian Grand Prix,HAM,Mercedes,3.0,69.40712121212121,-0.8523787878787914,2.0,19.0,466.0,25.0,20.26086956521739,751.0,15.645833333333334,1
2021,8,Styrian Grand Prix,BOT,Mercedes,2.0,69.85663235294116,-0.4028676470588408,3.0,15.0,282.0,12.0,11.75,770.0,15.714285714285714,1
2021,8,Styrian Grand Prix,PER,Red Bull Racing,5.0,69.54095454545455,-0.718545454545449,4.0,12.0,209.0,52.0,9.5,559.0,11.408163265306122,1
2021,8,Styrian Grand Prix,NOR,McLaren,4.0,70.15241538461538,-0.10708461538462188,5.0,10.0,173.0,35.0,7.208333333333333,312.0,6.5,1
2021,8,Styrian Grand Prix,SAI,Ferrari,12.0,70.03058620689654,-0.22891379310345883,6.0,8.0,147.0,22.0,6.125,225.0,4.6875,1
2021,8,Styrian Grand Prix,LEC,Ferrari,7.0,70.068453125,-0.19104687499999784,7.0,6.0,150.0,12.0,6.25,233.0,4.755102040816326,1
2021,8,Styrian Grand Prix,STR,Aston Martin,10.0,70.6175,0.3580000000000041,8.0,4.0,85.0,5.0,3.6956521739130435,40.0,2.857142857142857,1
2021,8,Styrian Grand Prix,ALO,Alpine,9.0,70.6441935483871,0.3846935483870908,9.0,2.0,17.0,12.0,2.4285714285714284,29.0,2.0714285714285716,1
2021,8,Styrian Grand Prix,TSU,AlphaTauri,8.0,70.60819672131149,0.34869672131148377,10.0,1.0,8.0,6.0,1.1428571428571428,152.0,3.1666666666666665,1
2021,8,Styrian Grand Prix,RAI,Alfa Romeo Racing,18.0,70.48842857142857,0.22892857142856826,11.0,0.0,5.0,1.0,0.20833333333333334,10.0,0.20833333333333334,0
2021,8,Styrian Grand Prix,VET,Aston Martin,14.0,70.6391724137931,0.37967241379310224,12.0,0.0,63.0,30.0,2.625,44.0,2.933333333333333,0
2021,8,Styrian Grand Prix,RIC,McLaren,13.0,70.54554545454546,0.2860454545454587,13.0,0.0,153.0,10.0,6.375,322.0,6.571428571428571,0
2021,8,Styrian Grand Prix,OCO,Alpine,17.0,70.58445454545455,0.3249545454545455,14.0,0.0,74.0,2.0,3.0833333333333335,31.0,2.066666666666667,0
2021,8,Styrian Grand Prix,GIO,Alfa Romeo Racing,15.0,70.64623636363636,0.3867363636363592,15.0,0.0,5.0,1.0,0.20833333333333334,10.0,0.20408163265306123,0
2021,8,Styrian Grand Prix,MSC,Haas F1 Team,19.0,70.6333,0.3738000000000028,16.0,0.0,0.0,0.0,0.0,3.0,0.0625,0
2021,8,Styrian Grand Prix,LAT,Williams,16.0,70.83215217391303,0.5726521739130277,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021,8,Styrian Grand Prix,MAZ,Haas F1 Team,20.0,71.36762499999999,1.108124999999987,18.0,0.0,0.0,0.0,0.0,3.0,0.061224489795918366,0
2021,8,Styrian Grand Prix,RUS,Williams,11.0,71.28017391304348,1.0206739130434812,19.0,0.0,3.0,0.0,0.125,0.0,0.0,0
2021,8,Styrian Grand Prix,GAS,AlphaTauri,6.0,89.66155347878662,0.09844461402451214,20.0,0.0,112.0,29.0,4.666666666666667,153.0,3.122448979591837,0
2021,9,Austrian Grand Prix,VER,Red Bull Racing,1.0,68.78778125,-0.7316022819610026,1.0,26.0,370.0,51.0,14.8,571.0,11.42,1
2021,9,Austrian Grand Prix,BOT,Mercedes,5.0,69.27415384615384,-0.24522968580716054,2.0,18.0,297.0,27.0,11.88,785.0,15.7,1
2021,9,Austrian Grand Prix,NOR,McLaren,2.0,69.21689062499999,-0.3024929069610067,3.0,15.0,183.0,30.0,7.32,322.0,6.44,1
2021,9,Austrian Grand Prix,HAM,Mercedes,4.0,69.38598387096775,-0.1333996609932484,4.0,12.0,485.0,37.0,20.208333333333332,803.0,15.745098039215685,1
2021,9,Austrian Grand Prix,SAI,Ferrari,11.0,69.49203703703704,-0.027346494923961018,5.0,10.0,155.0,12.0,6.2,239.0,4.78,1
2021,9,Austrian Grand Prix,PER,Red Bull Racing,3.0,69.31035849056605,-0.20902504139495193,6.0,8.0,221.0,52.0,9.608695652173912,597.0,11.705882352941176,1
2021,9,Austrian Grand Prix,RIC,McLaren,13.0,69.60107407407406,0.08169054211306559,7.0,6.0,153.0,10.0,6.12,337.0,6.607843137254902,1
2021,9,Austrian Grand Prix,LEC,Ferrari,12.0,69.60279629629629,0.08341276433529288,8.0,4.0,156.0,18.0,6.24,249.0,4.882352941176471,1
2021,9,Austrian Grand Prix,GAS,AlphaTauri,6.0,69.3268679245283,-0.19251560743269636,9.0,2.0,112.0,21.0,4.48,153.0,3.06,1
2021,9,Austrian Grand Prix,ALO,Alpine,14.0,69.61,0.09061646803900203,10.0,1.0,19.0,14.0,2.375,31.0,1.9375,1
2021,9,Austrian Grand Prix,RUS,Williams,9.0,69.81531111111111,0.295927579150117,11.0,0.0,3.0,0.0,0.12,0.0,0.0,0
2021,9,Austrian Grand Prix,TSU,AlphaTauri,7.0,69.66379591836734,0.14441238640634424,12.0,0.0,9.0,7.0,1.125,155.0,3.0392156862745097,0
2021,9,Austrian Grand Prix,STR,Aston Martin,10.0,69.66333333333334,0.1439498013723437,13.0,0.0,89.0,5.0,3.7083333333333335,44.0,2.75,0
2021,9,Austrian Grand Prix,GIO,Alfa Romeo Racing,15.0,69.68617499999999,0.16679146803899414,14.0,0.0,5.0,0.0,0.2,10.0,0.2,0
2021,9,Austrian Grand Prix,RAI,Alfa Romeo Racing,16.0,69.83034782608695,0.3109642941259523,15.0,0.0,5.0,1.0,0.2,10.0,0.19607843137254902,0
2021,9,Austrian Grand Prix,LAT,Williams,18.0,69.92675,0.407366468039001,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021,9,Austrian Grand Prix,VET,Aston Martin,8.0,69.6383829787234,0.11899944676240182,17.0,0.0,63.0,20.0,2.52,44.0,2.588235294117647,0
2021,9,Austrian Grand Prix,MSC,Haas F1 Team,19.0,70.13373333333332,0.6143498013723274,18.0,0.0,0.0,0.0,0.0,3.0,0.06,0
2021,9,Austrian Grand Prix,MAZ,Haas F1 Team,20.0,70.32070588235294,0.801322350391942,19.0,0.0,0.0,0.0,0.0,3.0,0.058823529411764705,0
2021,9,Austrian Grand Prix,OCO,Alpine,17.0,89.66155347878662,0.09844461402451214,20.0,0.0,74.0,0.0,2.96,32.0,1.8823529411764706,0
2021,10,British Grand Prix,HAM,Mercedes,1.0,91.69638297872342,-1.2409121464412607,1.0,25.0,497.0,49.0,19.88,815.0,15.673076923076923,1
2021,10,British Grand Prix,LEC,Ferrari,4.0,92.05261702127659,-0.884678103888092,2.0,18.0,160.0,10.0,6.153846153846154,253.0,4.865384615384615,1
2021,10,British Grand Prix,BOT,Mercedes,3.0,92.12559574468085,-0.8116993804838302,3.0,15.0,315.0,45.0,12.115384615384615,840.0,15.849056603773585,1
2021,10,British Grand Prix,NOR,McLaren,6.0,92.45655319148933,-0.4807419336753469,4.0,12.0,198.0,35.0,7.615384615384615,343.0,6.596153846153846,1
2021,10,British Grand Prix,RIC,McLaren,7.0,92.75491489361701,-0.18238023154766836,5.0,10.0,159.0,14.0,6.115384615384615,355.0,6.69811320754717,1
2021,10,British Grand Prix,SAI,Ferrari,9.0,92.58525531914893,-0.35203980601575324,6.0,8.0,165.0,18.0,6.346153846153846,271.0,5.113207547169812,1
2021,10,British Grand Prix,ALO,Alpine,11.0,93.19206976744186,0.2547746422771837,7.0,6.0,20.0,7.0,2.2222222222222223,32.0,1.7777777777777777,1
2021,10,British Grand Prix,STR,Aston Martin,15.0,93.28934090909091,0.3520457839262292,8.0,4.0,89.0,5.0,3.56,44.0,2.4444444444444446,1
2021,10,British Grand Prix,OCO,Alpine,13.0,93.24813953488372,0.3108444097190386,9.0,2.0,74.0,0.0,2.8461538461538463,38.0,2.0,1
2021,10,British Grand Prix,TSU,AlphaTauri,16.0,93.088725,0.15142987483531556,10.0,1.0,9.0,1.0,1.0,155.0,2.980769230769231,1
2021,10,British Grand Prix,GAS,AlphaTauri,12.0,92.91305,-0.02424512516468269,11.0,0.0,114.0,8.0,4.384615384615385,156.0,2.943396226415094,0
2021,10,British Grand Prix,RUS,Williams,8.0,93.45371794871797,0.5164228235532846,12.0,0.0,3.0,0.0,0.11538461538461539,0.0,0.0,0
2021,10,British Grand Prix,GIO,Alfa Romeo Racing,14.0,93.57425641025641,0.6369612850917292,13.0,0.0,5.0,0.0,0.19230769230769232,10.0,0.19230769230769232,0
2021,10,British Grand Prix,LAT,Williams,18.0,93.40808333333331,0.4707882081686279,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2021,10,British Grand Prix,RAI,Alfa Romeo Racing,17.0,93.46365789473684,0.5263627695721596,15.0,0.0,5.0,0.0,0.19230769230769232,10.0,0.18867924528301888,0
2021,10,British Grand Prix,PER,Red Bull Racing,5.0,92.8120512820513,-0.1252438431133811,16.0,0.0,229.0,35.0,9.541666666666666,605.0,11.634615384615385,0
2021,10,British Grand Prix,MAZ,Haas F1 Team,20.0,93.82758333333334,0.8902882081686556,17.0,0.0,0.0,0.0,0.0,3.0,0.057692307692307696,0
2021,10,British Grand Prix,MSC,Haas F1 Team,19.0,93.69904761904763,0.7617524938829519,18.0,0.0,0.0,0.0,0.0,3.0,0.05660377358490566,0
2021,10,British Grand Prix,VET,Aston Martin,10.0,93.79067741935484,0.8533822941901548,19.0,0.0,63.0,2.0,2.423076923076923,48.0,2.526315789473684,0
2021,10,British Grand Prix,VER,Red Bull Racing,2.0,89.66155347878662,0.09844461402451214,20.0,0.0,396.0,77.0,15.23076923076923,605.0,11.415094339622641,0
2021,11,Hungarian Grand Prix,OCO,Alpine,8.0,82.35794117647059,-0.26529451376511304,1.0,25.0,76.0,2.0,2.814814814814815,40.0,2.0,1
2021,11,Hungarian Grand Prix,HAM,Mercedes,1.0,81.51435294117647,-1.1088827490592337,2.0,18.0,522.0,56.0,20.076923076923077,855.0,15.833333333333334,1
2021,11,Hungarian Grand Prix,SAI,Ferrari,15.0,82.07364444444444,-0.5495912457912624,3.0,15.0,173.0,26.0,6.407407407407407,279.0,5.166666666666667,1
2021,11,Hungarian Grand Prix,ALO,Alpine,9.0,82.13968085106383,-0.48355483917187314,4.0,12.0,26.0,9.0,2.6,65.0,3.0952380952380953,1
2021,11,Hungarian Grand Prix,GAS,AlphaTauri,5.0,82.47147826086957,-0.15175742936612835,5.0,11.0,114.0,2.0,4.222222222222222,156.0,2.888888888888889,1
2021,11,Hungarian Grand Prix,TSU,AlphaTauri,16.0,83.03562500000001,0.41238930976430765,6.0,8.0,10.0,2.0,1.0,167.0,3.036363636363636,1
2021,11,Hungarian Grand Prix,LAT,Williams,18.0,83.37764285714286,0.754407166907157,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1
2021,11,Hungarian Grand Prix,RUS,Williams,17.0,83.03505128205128,0.41181559181558214,8.0,4.0,3.0,0.0,0.1111111111111111,6.0,0.10909090909090909,1
2021,11,Hungarian Grand Prix,VER,Red Bull Racing,3.0,82.49905405405407,-0.12418163618163192,9.0,2.0,396.0,51.0,14.666666666666666,605.0,11.203703703703704,1
2021,11,Hungarian Grand Prix,RAI,Alfa Romeo Racing,13.0,82.8562558139535,0.23302012371779313,10.0,1.0,5.0,0.0,0.18518518518518517,10.0,0.18518518518518517,1
2021,11,Hungarian Grand Prix,RIC,McLaren,11.0,83.29736666666668,0.6741309764309733,11.0,0.0,169.0,16.0,6.2592592592592595,365.0,6.7592592592592595,0
2021,11,Hungarian Grand Prix,MSC,Haas F1 Team,20.0,83.18967741935485,0.5664417291191484,12.0,0.0,0.0,0.0,0.0,3.0,0.05555555555555555,0
2021,11,Hungarian Grand Prix,GIO,Alfa Romeo Racing,14.0,83.29505128205129,0.6718155918155873,13.0,0.0,5.0,0.0,0.18518518518518517,11.0,0.2,0
2021,11,Hungarian Grand Prix,MAZ,Haas F1 Team,19.0,89.66155347878662,0.09844461402451214,14.0,0.0,0.0,0.0,0.0,3.0,0.05454545454545454,0
2021,11,Hungarian Grand Prix,NOR,McLaren,6.0,89.66155347878662,0.09844461402451214,15.0,0.0,210.0,37.0,7.777777777777778,365.0,6.636363636363637,0
2021,11,Hungarian Grand Prix,BOT,Mercedes,2.0,89.66155347878662,0.09844461402451214,16.0,0.0,330.0,48.0,12.222222222222221,873.0,15.872727272727273,0
2021,11,Hungarian Grand Prix,PER,Red Bull Racing,4.0,89.66155347878662,0.09844461402451214,17.0,0.0,229.0,20.0,9.16,607.0,11.036363636363637,0
2021,11,Hungarian Grand Prix,LEC,Ferrari,7.0,89.66155347878662,0.09844461402451214,18.0,0.0,178.0,28.0,6.592592592592593,294.0,5.345454545454546,0
2021,11,Hungarian Grand Prix,STR,Aston Martin,12.0,89.66155347878662,0.09844461402451214,19.0,0.0,93.0,8.0,3.576923076923077,48.0,2.4,0
2021,11,Hungarian Grand Prix,VET,Aston Martin,10.0,82.45100000000001,-0.17223569023569496,20.0,0.0,63.0,0.0,2.3333333333333335,48.0,2.2857142857142856,0
2021,12,Belgian Grand Prix,VER,Red Bull Racing,1.0,207.071,-6.366874999999993,1.0,12.5,398.0,28.0,14.214285714285714,607.0,10.839285714285714,1
2021,12,Belgian Grand Prix,RUS,Williams,2.0,209.066,-4.371874999999989,2.0,9.0,7.0,4.0,0.25,10.0,0.17857142857142858,1
2021,12,Belgian Grand Prix,HAM,Mercedes,3.0,209.672,-3.765874999999994,3.0,7.5,540.0,55.0,20.0,873.0,15.589285714285714,1
2021,12,Belgian Grand Prix,RIC,McLaren,4.0,211.567,-1.8708749999999839,4.0,6.0,169.0,16.0,6.035714285714286,365.0,6.517857142857143,1
2021,12,Belgian Grand Prix,VET,Aston Martin,5.0,214.55,1.1121250000000202,5.0,5.0,63.0,0.0,2.25,48.0,2.1818181818181817,1
2021,12,Belgian Grand Prix,GAS,AlphaTauri,6.0,217.248,3.8101249999999993,6.0,4.0,125.0,13.0,4.464285714285714,175.0,3.125,1
2021,12,Belgian Grand Prix,OCO,Alpine,9.0,218.65,5.2121250000000146,7.0,3.0,101.0,27.0,3.607142857142857,77.0,3.5,1
2021,12,Belgian Grand Prix,LEC,Ferrari,11.0,219.679,6.241125000000011,8.0,2.0,178.0,22.0,6.357142857142857,294.0,5.25,1
2021,12,Belgian Grand Prix,LAT,Williams,12.0,89.66155347878662,0.09844461402451214,9.0,1.0,6.0,6.0,0.21428571428571427,19.0,0.3333333333333333,1
2021,12,Belgian Grand Prix,SAI,Ferrari,13.0,89.66155347878662,0.09844461402451214,10.0,0.5,188.0,33.0,6.714285714285714,296.0,5.192982456140351,1
2021,12,Belgian Grand Prix,ALO,Alpine,14.0,89.66155347878662,0.09844461402451214,11.0,0.0,38.0,19.0,3.4545454545454546,80.0,3.4782608695652173,0
2021,12,Belgian Grand Prix,BOT,Mercedes,8.0,89.66155347878662,0.09844461402451214,12.0,0.0,330.0,33.0,11.785714285714286,880.5,15.447368421052632,0
2021,12,Belgian Grand Prix,GIO,Alfa Romeo Racing,16.0,89.66155347878662,0.09844461402451214,13.0,0.0,5.0,0.0,0.17857142857142858,11.0,0.19642857142857142,0
2021,12,Belgian Grand Prix,NOR,McLaren,10.0,89.66155347878662,0.09844461402451214,14.0,0.0,210.0,27.0,7.5,371.0,6.508771929824562,0
2021,12,Belgian Grand Prix,TSU,AlphaTauri,17.0,89.66155347878662,0.09844461402451214,15.0,0.0,18.0,9.0,1.6363636363636365,179.0,3.1403508771929824,0
2021,12,Belgian Grand Prix,MSC,Haas F1 Team,18.0,89.66155347878662,0.09844461402451214,16.0,0.0,0.0,0.0,0.0,3.0,0.05357142857142857,0
2021,12,Belgian Grand Prix,MAZ,Haas F1 Team,20.0,89.66155347878662,0.09844461402451214,17.0,0.0,0.0,0.0,0.0,3.0,0.05263157894736842,0
2021,12,Belgian Grand Prix,RAI,Alfa Romeo Racing,19.0,89.66155347878662,0.09844461402451214,18.0,0.0,6.0,1.0,0.21428571428571427,11.0,0.19298245614035087,0
2021,12,Belgian Grand Prix,PER,Red Bull Racing,7.0,89.66155347878662,0.09844461402451214,19.0,0.0,229.0,8.0,8.807692307692308,619.5,10.868421052631579,0
2021,12,Belgian Grand Prix,STR,Aston Martin,15.0,89.66155347878662,0.09844461402451214,20.0,0.0,93.0,4.0,3.4444444444444446,53.0,2.3043478260869565,0
2021,13,Dutch Grand Prix,VER,Red Bull Racing,1.0,74.42331818181819,-0.6460461592670725,1.0,25.0,410.5,14.5,14.155172413793103,619.5,10.681034482758621,1
2021,13,Dutch Grand Prix,HAM,Mercedes,2.0,74.38484375,-0.6845205910852599,2.0,19.0,547.5,50.5,19.553571428571427,880.5,15.181034482758621,1
2021,13,Dutch Grand Prix,BOT,Mercedes,3.0,75.00290476190477,-0.0664595791804885,3.0,15.0,330.0,15.0,11.379310344827585,899.5,15.245762711864407,1
2021,13,Dutch Grand Prix,GAS,AlphaTauri,4.0,75.43399999999998,0.3646356589147217,4.0,12.0,129.0,15.0,4.448275862068965,179.0,3.086206896551724,1
2021,13,Dutch Grand Prix,LEC,Ferrari,5.0,75.25164705882352,0.18228271773826066,5.0,10.0,180.0,20.0,6.206896551724138,296.5,5.112068965517241,1
2021,13,Dutch Grand Prix,ALO,Alpine,9.0,75.31846153846155,0.24909719737628677,6.0,8.0,38.0,18.0,3.1666666666666665,80.0,3.3333333333333335,1
2021,13,Dutch Grand Prix,SAI,Ferrari,6.0,75.71816666666668,0.6488023255814142,7.0,6.0,188.5,23.5,6.5,306.5,5.194915254237288,1
2021,13,Dutch Grand Prix,PER,Red Bull Racing,16.0,74.80650000000001,-0.2628643410852476,8.0,4.0,229.0,0.0,8.481481481481481,644.5,10.923728813559322,1
2021,13,Dutch Grand Prix,OCO,Alpine,8.0,75.36011538461538,0.29075104353012193,9.0,2.0,104.0,30.0,3.586206896551724,88.0,3.52,1
2021,13,Dutch Grand Prix,NOR,McLaren,13.0,74.90128,-0.1680843410852617,10.0,1.0,210.0,12.0,7.241379310344827,371.0,6.396551724137931,1
2021,13,Dutch Grand Prix,RIC,McLaren,10.0,75.41548,0.3461156589147407,11.0,0.0,175.0,16.0,6.0344827586206895,372.0,6.305084745762712,0
2021,13,Dutch Grand Prix,STR,Aston Martin,12.0,75.87478571428572,0.8054213732004598,12.0,0.0,93.0,4.0,3.3214285714285716,53.0,2.2083333333333335,0
2021,13,Dutch Grand Prix,VET,Aston Martin,17.0,74.83138095238095,-0.23798338870430769,13.0,0.0,68.0,5.0,2.3448275862068964,53.0,2.12,0
2021,13,Dutch Grand Prix,GIO,Alfa Romeo Racing,7.0,75.60911111111112,0.5397467700258574,14.0,0.0,5.0,0.0,0.1724137931034483,11.0,0.1896551724137931,0
2021,13,Dutch Grand Prix,KUB,Alfa Romeo Racing,18.0,75.81792857142857,0.7485642303433053,15.0,0.0,0.0,0.0,0.0,11.0,0.1864406779661017,0
2021,13,Dutch Grand Prix,LAT,Williams,14.0,75.79,0.7206356589147447,16.0,0.0,7.0,7.0,0.2413793103448276,20.0,0.3448275862068966,0
2021,13,Dutch Grand Prix,RUS,Williams,11.0,75.866,0.7966356589147381,17.0,0.0,16.0,13.0,0.5517241379310345,20.0,0.3389830508474576,0
2021,13,Dutch Grand Prix,MSC,Haas F1 Team,19.0,75.938,0.8686356589147408,18.0,0.0,0.0,0.0,0.0,3.0,0.05172413793103448,0
2021,13,Dutch Grand Prix,TSU,AlphaTauri,15.0,75.8935,0.8241356589147415,19.0,0.0,18.0,9.0,1.5,191.0,3.23728813559322,0
2021,13,Dutch Grand Prix,MAZ,Haas F1 Team,20.0,76.066,0.9966356589147409,20.0,0.0,0.0,0.0,0.0,3.0,0.05084745762711865,0
2021,14,Italian Grand Prix,RIC,McLaren,5.0,86.29415909090908,-0.7271489090909284,1.0,26.0,175.0,6.0,5.833333333333333,372.0,6.2,1
2021,14,Italian Grand Prix,NOR,McLaren,4.0,86.40204545454546,-0.6192625454545464,2.0,18.0,211.0,1.0,7.033333333333333,398.0,6.524590163934426,1
2021,14,Italian Grand Prix,BOT,Mercedes,1.0,86.48534782608694,-0.5359601739130682,3.0,15.0,345.0,15.0,11.5,914.5,15.241666666666667,1
2021,14,Italian Grand Prix,LEC,Ferrari,8.0,86.52976086956522,-0.4915471304347818,4.0,12.0,190.0,12.0,6.333333333333333,312.5,5.208333333333333,1
2021,14,Italian Grand Prix,PER,Red Bull Racing,9.0,86.46680434782608,-0.5545036521739206,5.0,10.0,233.0,4.0,8.321428571428571,648.5,10.808333333333334,1
