year,round_number,driver_id,constructor_id,circuit_id,grid_position,quali_delta,quali_tm_delta,season_pts_driver,season_pts_team,last_3_avg,is_street_circuit,is_wet,race_time,race_status,gap_to_winner,laps,race_time_per_lap,fp1_best,fp2_best,fp3_best,fp1_rel,fp2_rel,fp3_rel,fp1_laps,fp2_laps,fp3_laps
2022,1,leclerc,ferrari,sakhir,1,0.0,-0.12899999999999068,0.0,0.0,0.0,0,0,5853.584,Finished,0.0,57,102.69445614035088,94.557,92.023,92.64,0.3640000000000043,0.08699999999998909,0.09600000000000364,22,20,16
2022,1,sainz,ferrari,sakhir,3,0.12899999999999068,0.12899999999999068,0.0,26.0,0.0,0,0,5859.182,Finished,5.597999999999956,57,102.79266666666666,94.611,92.52,93.053,0.41800000000000637,0.583999999999989,0.5090000000000003,23,22,20
2022,1,hamilton,mercedes,sakhir,5,0.4899999999999949,-0.20399999999999352,0.0,0.0,0.0,0,0,5863.259,Finished,9.675000000000182,57,102.86419298245615,94.943,93.144,93.121,0.75,1.2079999999999984,0.5769999999999982,17,23,15
2022,1,russell,mercedes,sakhir,9,0.6939999999999884,0.20399999999999352,0.0,15.0,0.0,0,0,5864.795,Finished,11.21100000000024,57,102.8911403508772,94.629,92.529,92.935,0.43600000000000705,0.5929999999999893,0.39100000000000534,23,25,19
2022,1,magnussen,haas_f1_team,sakhir,7,0.9029999999999916,-0.5370000000000061,0.0,0.0,0.0,0,0,5868.338,Finished,14.753999999999905,57,102.95329824561404,96.804,93.183,93.437,2.611000000000004,1.2469999999999999,0.8930000000000007,21,23,15
2022,1,bottas,alfa_romeo,sakhir,6,1.0019999999999953,-0.8269999999999982,0.0,0.0,0.0,0,0,5869.7029999999995,Finished,16.118999999999687,57,102.97724561403508,91.905,92.951,93.733,1.445999999999998,1.0149999999999864,1.1890000000000072,2,30,21
2022,1,ocon,alpine,sakhir,11,1.2239999999999895,0.16100000000000136,0.0,0.0,0.0,0,0,5873.007,Finished,19.422999999999774,57,103.03521052631578,95.151,93.36,94.957,0.9579999999999984,1.4239999999999924,2.4129999999999967,15,25,16
2022,1,tsunoda,alphatauri,sakhir,16,2.191999999999993,1.1149999999999949,0.0,0.0,0.0,0,0,5873.97,Finished,20.386000000000422,57,103.0521052631579,95.028,93.789,91.067,0.835000000000008,1.8529999999999944,1.284000000000006,20,26,0
2022,1,alonso,alpine,sakhir,8,1.0629999999999882,-0.16100000000000136,0.0,6.0,0.0,0,0,5875.974,Finished,22.390000000000327,57,103.08726315789474,95.0,92.877,94.628,0.8070000000000022,0.9409999999999883,2.084000000000003,14,24,15
2022,1,zhou,alfa_romeo,sakhir,15,1.8289999999999935,0.8269999999999982,0.0,8.0,0.0,0,0,5876.648,Finished,23.064000000000306,57,103.09908771929825,95.053,93.953,93.88,0.8599999999999994,2.016999999999996,1.3359999999999985,20,27,18
2022,1,schumacher,haas_f1_team,sakhir,12,1.4399999999999977,0.5370000000000061,0.0,10.0,0.0,0,0,5886.157999999999,Finished,32.573999999999614,57,103.2659298245614,96.536,93.085,94.295,2.3430000000000035,1.1489999999999867,1.7510000000000048,23,24,17
2022,1,stroll,aston_martin,sakhir,19,2.4739999999999895,0.25499999999999545,0.0,0.0,0.0,0,0,5899.456999999999,Finished,45.87299999999959,57,103.49924561403508,94.814,93.958,93.92,0.6209999999999951,2.0219999999999914,1.3760000000000048,22,25,14
2022,1,albon,williams,sakhir,14,2.1059999999999945,-0.9699999999999989,0.0,0.0,0.0,0,0,5907.516,Finished,53.93199999999979,57,103.64063157894736,95.923,94.735,94.868,1.730000000000004,2.7989999999999924,2.323999999999998,17,22,15
2022,1,ricciardo,mclaren,sakhir,18,2.3869999999999862,0.9369999999999976,0.0,0.0,0.0,0,0,5908.559,Finished,54.975000000000364,57,103.65892982456141,96.402,94.166,94.378,2.209000000000003,2.2299999999999898,1.8340000000000032,20,12,20
2022,1,norris,mclaren,sakhir,13,1.4499999999999886,-0.9369999999999976,0.0,0.0,0.0,0,0,5909.919,Finished,56.335000000000036,57,103.68278947368421,96.304,93.28,93.955,2.111000000000004,1.343999999999994,1.4110000000000014,22,27,18
2022,1,latifi,williams,sakhir,20,3.0759999999999934,0.9699999999999989,0.0,0.0,0.0,0,0,5915.379,Finished,61.79500000000007,57,103.77857894736842,95.644,94.486,95.667,1.4510000000000076,2.549999999999997,3.1230000000000047,15,28,14
2022,1,hulkenberg,aston_martin,sakhir,17,2.218999999999994,-0.25499999999999545,0.0,0.0,0.0,0,0,5917.413,Finished,63.82899999999972,57,103.81426315789473,95.815,94.061,93.971,1.6219999999999999,2.125,1.4270000000000067,23,28,18
2022,1,perez,red_bull_racing,sakhir,4,0.36299999999999955,0.2400000000000091,0.0,0.0,0.0,0,0,,Fuel pressure,,56,,95.05,92.958,92.791,0.8569999999999993,1.0219999999999914,0.2469999999999999,23,20,20
2022,1,verstappen,red_bull_racing,sakhir,2,0.12299999999999045,-0.2400000000000091,0.0,0.0,0.0,0,0,,Fuel pressure,,54,,94.742,91.936,92.544,0.5490000000000066,0.0,0.0,22,20,15
2022,1,gasly,alphatauri,sakhir,10,1.0769999999999982,-1.1149999999999949,0.0,4.0,0.0,0,0,,Power Unit,,44,,94.193,93.621,94.176,0.0,1.684999999999988,1.632000000000005,23,24,18
2022,2,verstappen,red_bull_racing,jeddah,4,14.790999999999997,0.2609999999999957,0.0,0.0,0.0,1,0,5059.293,Finished,0.0,50,101.18585999999999,90.888,90.214,89.768,0.11599999999999966,0.14000000000000057,0.03300000000000125,24,23,12
2022,2,leclerc,ferrari,jeddah,2,14.554999999999993,14.554999999999993,26.0,44.0,26.0,1,0,5059.842,Finished,0.5489999999999782,50,101.19684,90.772,90.074,89.735,0.0,0.0,0.0,17,15,23
2022,2,sainz,ferrari,jeddah,3,0.0,-14.554999999999993,18.0,63.0,18.0,1,0,5067.389999999999,Finished,8.096999999999753,50,101.34779999999999,91.139,90.32,90.009,0.3669999999999902,0.2459999999999951,0.2740000000000009,14,12,22
2022,2,perez,red_bull_racing,jeddah,1,14.530000000000001,-0.2609999999999957,0.0,25.0,0.0,1,0,5070.093,Finished,10.800000000000182,50,101.40186,91.563,90.36,89.833,0.7909999999999968,0.28600000000000136,0.09799999999999898,25,24,16
2022,2,russell,mercedes,jeddah,6,15.433999999999997,-1.2390000000000043,12.0,27.0,12.0,1,0,5092.025,Finished,32.73199999999997,50,101.84049999999999,92.839,90.664,90.983,2.066999999999993,0.5900000000000034,1.2480000000000047,19,29,15
