year,round_number,driver_id,constructor_id,circuit_id,grid_position,quali_delta,quali_tm_delta,season_pts_driver,season_pts_team,last_3_avg,is_street_circuit,is_wet,race_time,race_status,gap_to_winner,laps,race_time_per_lap,fp1_best,fp2_best,fp3_best,fp1_rel,fp2_rel,fp3_rel,fp1_laps,fp2_laps,fp3_laps
2023,1,verstappen,red_bull_racing,sakhir,1,0.0,-0.13800000000000523,0.0,0.0,0.0,0,0,5636.736,Finished,0.0,57,98.89010526315789,93.375,91.076,92.345,0.6170000000000044,0.16899999999999693,0.0049999999999954525,21,24,13
2023,1,perez,red_bull_racing,sakhir,2,0.13800000000000523,0.13800000000000523,0.0,25.0,0.0,0,0,5648.723,Finished,11.98700000000008,57,99.10040350877193,92.758,91.078,92.446,0.0,0.17100000000000648,0.10599999999999454,21,26,12
2023,1,alonso,aston_martin,sakhir,5,0.6280000000000001,-0.5,0.0,0.0,0.0,0,0,5675.373,Finished,38.636999999999716,57,99.56794736842104,93.196,90.907,92.34,0.4380000000000024,0.0,0.0,22,25,13
2023,1,sainz,ferrari,sakhir,4,0.44599999999999795,0.15399999999999636,0.0,0.0,0.0,0,0,5684.788,Finished,48.05199999999968,57,99.73312280701754,96.072,91.956,92.945,3.314000000000007,1.0490000000000066,0.6049999999999898,21,28,21
2023,1,hamilton,mercedes,sakhir,7,0.6760000000000019,0.04399999999999693,0.0,0.0,0.0,0,0,5687.713,Finished,50.97699999999986,57,99.78443859649123,94.917,91.543,92.555,2.159000000000006,0.6360000000000099,0.2150000000000034,13,27,17
2023,1,stroll,aston_martin,sakhir,8,1.1280000000000001,0.5,0.0,15.0,0.0,0,0,5691.238,Finished,54.50200000000041,57,99.8462807017544,94.298,91.45,92.919,1.5400000000000063,0.5430000000000064,0.5789999999999935,17,28,16
2023,1,russell,mercedes,sakhir,6,0.632000000000005,-0.04399999999999693,0.0,10.0,0.0,0,0,5692.6089999999995,Finished,55.87299999999959,57,99.87033333333332,94.966,91.882,92.731,2.2079999999999984,0.9750000000000085,0.39099999999999113,20,25,17
2023,1,bottas,alfa_romeo,sakhir,12,1.7349999999999994,-0.030000000000001137,0.0,0.0,0.0,0,0,5709.383,Finished,72.64699999999993,57,100.16461403508771,94.689,91.793,93.629,1.9309999999999974,0.8860000000000099,1.2890000000000015,20,28,14
2023,1,gasly,alpine,sakhir,20,2.1099999999999994,0.9039999999999964,0.0,0.0,0.0,0,0,5710.489,Finished,73.7529999999997,57,100.18401754385964,95.455,91.475,93.064,2.6970000000000027,0.5679999999999978,0.7239999999999895,22,24,13
2023,1,albon,williams,sakhir,15,1.7530000000000001,-0.1910000000000025,0.0,0.0,0.0,0,0,5726.51,Finished,89.77400000000034,57,100.46508771929825,96.018,92.44,93.882,3.260000000000005,1.5330000000000013,1.5420000000000016,15,28,15
